iter	posterior	m_anc_n1	m_anc_n2	m_anc_n3	m_anc_n4	m_anc_n5	m_anc_n6	m_anc_n7	m_anc_n8	m_anc_n9	logX_anc_n1	logX_anc_n2	logX_anc_n3	logX_anc_n4	logX_anc_n5	logX_anc_n6	logX_anc_n7	logX_anc_n8	logX_anc_n9	S_m1	S_m2	S_m3	S_m4	S_m5	S_m6	S_m7	S_m8	S_m9	S_m10	S_m11	S_m12	S_m13	S_m14	S_m15	S_m16	S_m17	S_m18	S_X1	S_X2	S_X3	S_X4	S_X5	S_X6	S_X7	S_X8	S_X9	S_X10	S_X11	S_X12	S_X13	S_X14	S_X15	S_X16	S_X17	S_X18	sigma^2_m	sigma^2_logX	nu	omega	log.lik	acc 
560	-513025.050373154	10	10.0455439848403	9.63514095188093	9.15935702118694	9.14377419996137	9.58633205196895	9.16982297281949	9.31132040616747	9.22439535354195	0.7	-0.71085928064699	-1.21006833113254	-4.20535484187509	-5.03737573637998	-1.67774954277199	-5.3663140837891	-2.20538898943039	-4.91429951281368	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-512964.172461698	1 
561	-511473.2598048	10	10.0448115671856	9.63021383125734	9.16357429726825	9.15198359674077	9.5742721964101	9.1659851634932	9.30707078976804	9.20641265483304	0.7	-0.700130908643354	-1.21311507340021	-4.20147745666326	-5.03932630178453	-1.68345649304116	-5.36729482004824	-2.20868990610745	-4.90298001901754	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511412.390720107	1 
562	-510314.901667392	10	10.050091868284	9.63059783300629	9.15528711004577	9.14807655331838	9.57077173296428	9.16901724823027	9.2979549571156	9.20862099242808	0.7	-0.687491299697745	-1.20060635459995	-4.19462759679161	-5.03912723622747	-1.67453118192096	-5.36938163787099	-2.22241261323953	-4.89821752550085	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510254.030006317	1 
563	-515025.163565647	10	10.0597677538598	9.62549250822845	9.15160954404385	9.13826036060329	9.57677020865563	9.16592669758056	9.32097196166623	9.20453963151652	0.7	-0.725884043404454	-1.19809843770498	-4.20104463503495	-5.03070907692945	-1.67264005987691	-5.36757146417826	-2.20857903229056	-4.90602768994292	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-514964.280324848	1 
564	-510212.984649922	10	10.0380799477768	9.62066327096303	9.15418058589981	9.13783385953965	9.5697565621275	9.16860483943404	9.32170769501134	9.22486419352648	0.7	-0.702125052187717	-1.2051829182142	-4.20393663329184	-5.0444961760229	-1.6625010629842	-5.36899283301028	-2.22071577268723	-4.89365723070368	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510152.123869695	1 
565	-510500.18376682	10	10.0257964360407	9.62486537336859	9.15491216430935	9.1412649659482	9.56589602799116	9.17043836776964	9.32536010864973	9.2226093856931	0.7	-0.700545103020947	-1.20392878146439	-4.20220089047803	-5.04231422699094	-1.66862370966278	-5.36948527266583	-2.19213908998384	-4.90814083226273	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510439.33259388	1 
566	-511142.600726771	10	10.0592495259831	9.61269268904075	9.15185628181992	9.13815875391598	9.56215596089866	9.16599038607227	9.30165854309072	9.22786745949447	0.7	-0.702509968865625	-1.21551991312905	-4.20768254531894	-5.04300084025625	-1.66789293925069	-5.36927586414233	-2.19153574152666	-4.8942822241646	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511081.730536164	1 
567	-511498.078754221	10	10.0300399275829	9.61888195857353	9.15373547151228	9.13771199072101	9.56232206176239	9.16820535870031	9.33416050631592	9.21274907085179	0.7	-0.710507867686033	-1.22000800247773	-4.20743973816494	-5.04261168416292	-1.68141040019199	-5.36515483841229	-2.19423022399227	-4.88755398305185	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511437.226817719	1 
568	-510374.426804838	10	10.0334752724476	9.60627232923456	9.15808281457159	9.13918194589665	9.56094675040556	9.16880901002111	9.31773634383111	9.22855838524511	0.7	-0.716768327931739	-1.20943601285597	-4.19268173717009	-5.03908908089878	-1.69686637864996	-5.36492489453357	-2.2040118645808	-4.89715918906365	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510313.579715676	1 
569	-513594.69562386	10	10.0528739031923	9.59804855388593	9.15812370725001	9.14398888638329	9.54568391406025	9.16791140746438	9.32532927243748	9.22493726979983	0.7	-0.712347113306867	-1.21882977763346	-4.20531293796817	-5.03555364889307	-1.68120830374028	-5.36786236656671	-2.21361215569967	-4.89973628853218	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-513533.840432344	1 
570	-510879.126045709	10	10.0427452720972	9.60723174886668	9.15730413255075	9.13947271312097	9.55133219480051	9.16854297111807	9.31127808201943	9.23619486395523	0.7	-0.703836173279804	-1.21413413067615	-4.20304865625619	-5.04184277399054	-1.68834213970069	-5.36729996753038	-2.20474525930108	-4.90059452320811	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510818.274766811	1 
571	-510974.842990134	10	10.0516651322356	9.61208223821225	9.15524254160999	9.141361701261	9.56220875365474	9.16741687683025	9.31621420949118	9.22527429602383	0.7	-0.711770824497541	-1.20941369274022	-4.20142092848514	-5.04138166356507	-1.67815513409486	-5.3710467967195	-2.21612012513371	-4.89031080765191	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510913.978096693	1 
572	-511335.204004519	10	10.0280491234138	9.6143806404272	9.15642207242019	9.13958832568528	9.56008444772413	9.16677475162112	9.29633621146556	9.22808926427914	0.7	-0.714974594090385	-1.19967265207226	-4.203542925708	-5.04176191163833	-1.66466153847532	-5.36628962834877	-2.22956916158054	-4.90423795865226	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511274.360862566	1 
573	-510943.961321171	10	10.0240140334038	9.60682605408168	9.1513971836495	9.13913925791109	9.55703528184957	9.1697520911168	9.31763250687726	9.20893732017789	0.7	-0.72452242842251	-1.20881839537855	-4.20471038389211	-5.0429393968607	-1.65518090182402	-5.36822435063217	-2.22662974993015	-4.91455232578076	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510883.123720272	1 
574	-510859.443211134	10	10.0430630719291	9.61669871197787	9.15417528538372	9.13796491528666	9.55671543059634	9.16529937296526	9.32788349767728	9.21752116679474	0.7	-0.700365546780394	-1.20333730400429	-4.20386734138013	-5.04213965989358	-1.6670525105538	-5.36971249544786	-2.22755532420045	-4.91811529390954	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510798.584130961	1 
575	-511547.081414543	10	10.0445727513442	9.61649514014825	9.15125625109169	9.13554930923574	9.56460902774014	9.16856231977179	9.31945898636628	9.23514247320182	0.7	-0.70298458499194	-1.21315665796461	-4.20470117242399	-5.0406357936206	-1.67725666376459	-5.3668879516209	-2.2073979151247	-4.9093874552641	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511486.218533201	1 
576	-509426.263129282	10	10.0413562610322	9.60991544201483	9.15122554836957	9.13712942268843	9.56111294495065	9.16781433980825	9.31497860498683	9.21231695936721	0.7	-0.729898347450178	-1.20805492589314	-4.19904756232902	-5.04500735293664	-1.6777324519026	-5.36636354317526	-2.20353784534531	-4.90132718327746	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-509365.408515019	1 
577	-512384.450920346	10	10.0477407813138	9.61360075081413	9.1541030449629	9.13825416135548	9.55090731974245	9.1701649801139	9.30625101896475	9.22904798332961	0.7	-0.707836936082789	-1.21393876352991	-4.20240205165602	-5.03738265856995	-1.67855335039621	-5.36602965932306	-2.21075991699783	-4.90475511279884	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-512323.593766793	1 
578	-511374.282805273	10	10.0411627807265	9.622240238331	9.15220875668202	9.13969279218155	9.57045553025513	9.16534788680224	9.30972435629807	9.2231385595382	0.7	-0.717968411171073	-1.21548699128165	-4.20127299287161	-5.03995139618043	-1.67372980805482	-5.36781101591574	-2.19876221402127	-4.89730473096249	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511313.420084411	1 
579	-511677.345517087	10	10.0426646473279	9.62178372998833	9.1582495439996	9.13970776295474	9.562516628934	9.17174346178603	9.29595692531732	9.21199789066885	0.7	-0.714414976941732	-1.20996092677951	-4.19689654179626	-5.03714496860462	-1.68275523210678	-5.36759817172844	-2.21747967354368	-4.89995977526659	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511616.486920957	1 
580	-513925.918051648	10	10.0463921377555	9.62381277966072	9.1573667733066	9.13770394541063	9.56574942655593	9.1672793103365	9.32863332840494	9.19944111520893	0.7	-0.715900701048307	-1.21721425218532	-4.20220268447287	-5.0334260672873	-1.67141878317648	-5.36604701203118	-2.22380130906819	-4.89957310251612	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-513865.050256619	1 
581	-511989.43509757	10	10.0659025674589	9.62267919915122	9.16375597366935	9.14532523306504	9.56578351887859	9.16456948648721	9.32946032044694	9.22256846084768	0.7	-0.722995005535747	-1.20829169269196	-4.20312515391698	-5.03971702844592	-1.67284559264689	-5.36953299756202	-2.2177743845057	-4.90857136452663	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511928.55085907	1 
582	-512561.247445342	10	10.0475972525206	9.63741705106274	9.17410244429906	9.15283230830344	9.57030031625916	9.16998110966619	9.33706209232458	9.23817870761705	0.7	-0.717596767469563	-1.21467092384423	-4.21113558612193	-5.04185456916973	-1.66488029700069	-5.36911364139329	-2.2086987889719	-4.90582035087135	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-512500.369405811	1 
583	-508945.041654078	10	10.0549872562984	9.64035553041926	9.16592113063634	9.15828253517126	9.59171420892556	9.16891362672905	9.31352501964476	9.23534571265768	0.7	-0.709750823653065	-1.21559619223252	-4.20773957928036	-5.05035439858751	-1.68361268559036	-5.36704342624683	-2.20927748689661	-4.89572638427734	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-508884.151158078	1 
584	-510217.000244202	10	10.0469566269901	9.631360037257	9.15921287236823	9.14626533345979	9.58553281130963	9.16557279440944	9.30506108913973	9.21848639236207	0.7	-0.706267309945286	-1.22437722569068	-4.20505714179351	-5.04427482748462	-1.68505940704246	-5.36879723379206	-2.19594146196803	-4.90296414399975	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510156.124107392	1 
585	-510678.284769524	10	10.0473969760782	9.63077612488679	9.16336003906007	9.14650410958312	9.58542654998226	9.16817693737701	9.32913400888804	9.21347262109773	0.7	-0.698718304402363	-1.21546730620802	-4.20506975568396	-5.04342968550969	-1.68126580277179	-5.36667302766093	-2.21095731038458	-4.90090863951778	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510617.405741646	1 
586	-509249.173852345	10	10.0395275832124	9.63687837406265	9.16291773980379	9.14523404586098	9.58600119294184	9.16675391844262	9.33300781218405	9.24033508833374	0.7	-0.728224249355153	-1.20550675820936	-4.20403080467318	-5.04826181068491	-1.67943342967557	-5.36850511199504	-2.19718893118513	-4.90965952970775	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-509188.29677679	1 
587	-511836.199314176	10	10.0489184131043	9.62841029010837	9.15662273206201	9.14416060373979	9.58280076883027	9.1685248766897	9.30227462998347	9.23872639056364	0.7	-0.729551347311644	-1.22064934818413	-4.20346155482302	-5.04034536589659	-1.67683155288944	-5.36616209600095	-2.20544172303148	-4.89928158970284	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511775.323231286	1 
588	-510807.826610416	10	10.043712491852	9.64036990071773	9.16010565324417	9.14166981786766	9.57410772593699	9.16933228755781	9.31701418382591	9.2144938184781	0.7	-0.704914970709923	-1.21127597625125	-4.20502019648224	-5.04318332582154	-1.67392718424771	-5.37102850548503	-2.20915160493748	-4.89670175467422	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510746.952191691	1 
589	-510548.831041776	10	10.045980885431	9.64660596318332	9.15419416242208	9.14977933962055	9.58588582099142	9.16977481109581	9.32228341992884	9.21799749177603	0.7	-0.719814188561517	-1.21726626479288	-4.20636834706253	-5.04511565036977	-1.67726692347537	-5.37142508826546	-2.21245432761624	-4.898161107061	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510487.946718425	1 
590	-509487.739226463	10	10.0550431122718	9.63372012232486	9.16437056502637	9.14008412583885	9.58756049020628	9.16898804589994	9.30203455797057	9.20938277334418	0.7	-0.720835530597598	-1.214247849131	-4.20430750585343	-5.0471939146713	-1.68705653209522	-5.36822274979385	-2.22329564064045	-4.90498046792096	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-509426.854946781	1 
591	-509828.552003918	10	10.042549674331	9.6454160201012	9.16303553192031	9.14563868511487	9.58598606341889	9.16636852183233	9.3187640498617	9.21482545046476	0.7	-0.71192559916771	-1.22113257978975	-4.1936649061354	-5.03993869534121	-1.67877419272057	-5.36869890168878	-2.21340526402621	-4.91648905383219	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-509767.671647079	1 
592	-512626.909143289	10	10.0482593649341	9.6362750624467	9.1569437043401	9.14643674615968	9.59067068987486	9.16861245933625	9.32967655949724	9.22226242511431	0.7	-0.735265436777025	-1.21504196439622	-4.20538370366069	-5.03956493964495	-1.68507073326575	-5.36776397069865	-2.19361797786096	-4.90176591427477	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-512566.024398323	1 
593	-509813.819823663	10	10.0471186434901	9.6309702506248	9.1593489251292	9.1421849175811	9.57992470865494	9.16546727817551	9.3337840154603	9.22540594659584	0.7	-0.702640954495641	-1.2241234488656	-4.19916712764885	-5.04290164552253	-1.68060458529326	-5.37021032141859	-2.20997129252579	-4.88324749197334	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-509752.941708669	1 
594	-512029.70988872	10	10.0444651284569	9.61338574513546	9.15904991376036	9.14425294111758	9.56827474469332	9.16506103144339	9.3139292413219	9.23637461416243	0.7	-0.710841916251785	-1.19901537103113	-4.20170380081193	-5.03880734025471	-1.67820708439071	-5.36854254299377	-2.20127081905124	-4.90203062219044	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511968.848235344	1 
595	-511978.218827871	10	10.048343835846	9.61342618860627	9.15497073726197	9.13946988914396	9.55274186577965	9.16515651164529	9.31875038248568	9.21235980596883	0.7	-0.718506052083164	-1.19383277515869	-4.2041072189351	-5.04037712608027	-1.65552367778431	-5.36696099614527	-2.21567075778033	-4.90508748482435	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511917.359602539	1 
596	-511231.655175141	10	10.0603170710574	9.62757424258855	9.15528942472129	9.1438289653958	9.56887364077935	9.17157807229571	9.3230779201618	9.21762328573574	0.7	-0.698527625068891	-1.19993717430875	-4.2016622041997	-5.0405344638194	-1.6585728463713	-5.36973531399396	-2.2220413202374	-4.89818582513136	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511170.773372244	1 
597	-512406.258568778	10	10.0574977292299	9.63924800541718	9.15601029729442	9.14010045198694	9.58281360807733	9.16825669553492	9.31095010174167	9.21954024292966	0.7	-0.711275691361268	-1.20347645047625	-4.20025216708434	-5.03678811208679	-1.66706985788629	-5.36516897132818	-2.21078213621535	-4.91353117699184	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-512345.37004734	1 
598	-511403.290454809	10	10.0310916622363	9.61911897997728	9.15881638177889	9.14018952308144	9.57227764089843	9.16803088515761	9.33960463768449	9.22255002036307	0.7	-0.711372615292642	-1.20657918841451	-4.19792778977252	-5.03869806453651	-1.67571563499082	-5.36710990988483	-2.21991140153904	-4.89880917944991	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511342.432942964	1 
599	-511571.33938778	10	10.0425494592463	9.62637570774894	9.15366567548497	9.14321705095845	9.57601171934239	9.16636955482906	9.28439045631294	9.23362308293311	0.7	-0.708206052360236	-1.20250982920223	-4.19772110582258	-5.0374486776518	-1.67157163328697	-5.36701798167572	-2.19809752156482	-4.91539419883942	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511510.474162454	1 
600	-512292.579449086	10	10.0409428586605	9.62630192743553	9.15657807232956	9.13746002434697	9.57078375146629	9.16856568332034	9.32208817619809	9.19239243010466	0.7	-0.71714434656634	-1.19736476178628	-4.20554138822869	-5.04068923073524	-1.66721955807702	-5.36555499830208	-2.21127715471505	-4.88501612730001	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-512231.714238334	1 
601	-510504.392114551	10	10.0170497405212	9.62562883028987	9.16197068774667	9.1452653639039	9.56712484908131	9.17008845706316	9.32280294975036	9.23500657486171	0.7	-0.719117890645716	-1.21280452623676	-4.20019277715396	-5.04213622990499	-1.67277480809838	-5.36633263263178	-2.20351127139059	-4.90377533290792	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510443.547459881	1 
602	-510643.739098158	10	10.0566187004222	9.61788174081935	9.15631684837496	9.14652005514968	9.56886389468231	9.16814002716192	9.32409692895539	9.21924316897081	0.7	-0.709889500474624	-1.22275909415297	-4.19085942228192	-5.03670932320276	-1.68173380862199	-5.36569888401205	-2.22138793860387	-4.89447961518682	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510582.864504708	1 
603	-512012.817339842	10	10.0332626862796	9.62726117432182	9.15521228114669	9.14370478721461	9.56656208333469	9.16570673002178	9.30818842209894	9.2198455289613	0.7	-0.715316188992783	-1.20610090307732	-4.19729344234329	-5.03635318332795	-1.68814172111629	-5.37132317601919	-2.20969484580281	-4.90883910009552	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511951.961071468	1 
604	-512156.099098336	10	10.0575193112105	9.62933979063664	9.15122148063171	9.14238600219566	9.58153783595477	9.16830401713329	9.31571134633354	9.21958444230219	0.7	-0.711107890558402	-1.20707865644303	-4.20434198661382	-5.03951052295631	-1.66635676241069	-5.36687316241496	-2.20371306958307	-4.8989358219974	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-512095.214762934	1 
605	-509822.553436012	10	10.0435640000993	9.6183272581322	9.15737871287323	9.13894401160003	9.56872694027911	9.1681769807663	9.30164172279305	9.22015677156653	0.7	-0.730204308408128	-1.2073296401669	-4.20304129889493	-5.04604263866561	-1.68050615195497	-5.36740477222954	-2.19927946915096	-4.89803402513947	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-509761.692249098	1 
606	-509961.747479889	10	10.0395431706608	9.62458205474091	9.1540392291483	9.14343319167684	9.56302345875999	9.16640259845974	9.29108268329156	9.20262252724405	0.7	-0.723794882248488	-1.21983557643561	-4.20267850024996	-5.04469387556865	-1.68608105910455	-5.36812873665569	-2.20014561043761	-4.89264185122474	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-509900.890796532	1 
607	-511363.108873564	10	10.0458779027736	9.61295353948551	9.15430972602117	9.13678996343251	9.56474904534368	9.16621978918521	9.32234735956542	9.19929128261515	0.7	-0.704060990776558	-1.22201061026274	-4.20574014578098	-5.04192571922296	-1.68248192527118	-5.36746673032293	-2.2195124547228	-4.88255999879369	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511302.247209789	1 
608	-510249.019834428	10	10.043621381123	9.6316910551802	9.15298150772097	9.13927922614582	9.56757756454547	9.16763045209109	9.34677312258339	9.2214577971881	0.7	-0.712970086962859	-1.21421905521276	-4.21039588062906	-5.04748191139718	-1.67363537536473	-5.36611719950643	-2.20757481372817	-4.91706256335365	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510188.146945311	1 
609	-507135.491008926	10	10.0476802621993	9.64276356924316	9.16077525267816	9.14372773822733	9.57609043910604	9.16872179603377	9.30447636598824	9.23502605765501	0.7	-0.705493954406705	-1.19028079333841	-4.20427264769233	-5.05432291796437	-1.66735912960844	-5.36854235952728	-2.24383677025977	-4.90252071983304	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-507074.612250525	1 
610	-509728.492457341	10	10.0521342741599	9.63597714627449	9.15951982561852	9.14197287975311	9.58298450556814	9.16679787426732	9.30247860942857	9.20966380562479	0.7	-0.713981425758368	-1.19522933144977	-4.20629591046678	-5.04713523669577	-1.66764394524769	-5.36954200438682	-2.20452107043889	-4.9260682348906	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-509667.611321533	1 
