iter	posterior	m_root	logv_root	sigma^2_m	sigma^2_logv	nu	omega	log.lik	m_anc_n30	m_anc_n31	m_anc_n32	m_anc_n33	m_anc_n34	m_anc_n35	m_anc_n36	m_anc_n37	m_anc_n38	m_anc_n39	m_anc_n40	m_anc_n41	m_anc_n42	m_anc_n43	m_anc_n44	m_anc_n45	m_anc_n46	m_anc_n47	m_anc_n48	m_anc_n49	m_anc_n50	m_anc_n51	m_anc_n52	m_anc_n53	m_anc_n54	m_anc_n55	logv_anc_n30	logv_anc_n31	logv_anc_n32	logv_anc_n33	logv_anc_n34	logv_anc_n35	logv_anc_n36	logv_anc_n37	logv_anc_n38	logv_anc_n39	logv_anc_n40	logv_anc_n41	logv_anc_n42	logv_anc_n43	logv_anc_n44	logv_anc_n45	logv_anc_n46	logv_anc_n47	logv_anc_n48	logv_anc_n49	logv_anc_n50	logv_anc_n51	logv_anc_n52	logv_anc_n53	logv_anc_n54	logv_anc_n55	So29	So30	So31	So32	So33	So34	So35	So36	So37	So38	So39	So40	So41	So42	So43	So44	So45	So46	So47	So48	So49	So50	So51	So52	So53	So54	So55	Sn29	Sn30	Sn31	Sn32	Sn33	Sn34	Sn35	Sn36	Sn37	Sn38	Sn39	Sn40	Sn41	Sn42	Sn43	Sn44	Sn45	Sn46	Sn47	Sn48	Sn49	Sn50	Sn51	Sn52	Sn53	Sn54	Sn55	In	Io	acc	update 
1100	-722.288767578579	13.1787936806919	0.170227992594603	0.0780657117518038	0.194058583375774	0.00285506974207237	0.133292887597345	-527.833377724825	14.1410860892407	11.2683089436943	12.7415935477452	16.3745801224947	15.7773987489348	14.2810155313147	17.9689951124633	17.9073476337785	15.0436295417958	15.7025366124939	14.0208966461994	15.6872141619103	12.8437588262225	20.8194861083238	19.4872378350991	19.0973042868773	13.9447142585148	9.37890676731829	10.8391565841385	11.1293832502916	11.6162143684422	15.3531709174836	13.8398374162655	16.5205403132715	16.0143636784818	13.4909933355152	0.130982569228227	-0.291054849940776	-0.0340530614950546	0.310080089938973	0.228565786900121	-0.298416255366626	-0.0852933808839701	0.511201770817694	0.208298080285574	0.0339771176967875	-0.230698592699981	-0.216892356358531	0.0099252995320788	0.721496805074911	0.817219447136297	0.405985833157825	-0.163078733499195	0.23865433511014	0.00493490050938702	0.148081724434923	0.283776954984508	-1.0960250372309	-0.16965103912254	0.360207290706986	0.000355723659667823	-0.335480314816498	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	1	-1	1	1	1	-1	-1	1	-1	1	1	-1	1	-1	1	1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	1	0	1	0.208181818181818	sig2_m 
1200	-712.128667139443	13.4526181177863	0.385983288294281	0.0865493513557501	0.201107145593744	0.00850679692812264	0.133292887597345	-517.492645135123	14.0952594592964	11.544542476198	13.720892490251	15.5237525296999	16.4133364657661	15.1260660713994	17.2234353617107	17.9221747593625	14.7631259893822	15.6828493125179	14.3092511991795	16.0528998458734	12.750856271877	20.4955205566155	19.820990452145	18.5762478311622	14.3803139246119	10.0683417852187	10.3855565147549	10.7855286244948	10.5199768603551	14.9672586723255	15.0414361693244	16.9857824572907	15.2626754461012	13.6831833833402	1.14385259587608	-0.467133850360593	-0.267769240378815	-0.048714860454639	-0.048133114677116	0.0082035856529733	-0.557747828809536	0.951038364808162	0.108024791988787	-0.544995406512261	-0.14338027881895	-0.119496799098053	-0.220099164878611	0.841312999011984	0.505158824155736	0.0199630680828695	-0.348866118477136	-0.05578942376325	0.426641703327213	-0.423642345191032	0.854491842909841	-0.0160191842861984	-0.0236323965847817	0.259883261867377	0.489864239490525	0.291862411469382	1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	1	-1	1	1	1	-1	-1	-1	-1	1	-1	-1	1	-1	1	1	-1	-1	-1	1	-1	1	1	-1	-1	1	1	1	1	-1	-1	1	-1	-1	1	0	1	0.196666666666667	omega 
1300	-694.990854475315	12.8681988984074	0.25798888063827	0.0865493513557501	0.204806465307958	0.00188931916374713	0.135153068413492	-500.310014704423	13.3515193440349	11.2716231055721	13.6104458520715	17.1765419238493	16.8639734414563	13.8795559787533	17.6613476960012	18.1892153787629	15.3501639870045	16.0972198547496	14.3914665894036	16.2252528478892	12.8243737682925	21.0666268509811	19.3526143326084	18.9203806769052	13.8972825801041	9.31196374057487	9.62435358849033	10.1947496815207	11.30573988774	16.3401080106472	14.186736109628	15.957884422958	15.4688912139547	13.6098924643547	-0.42668315759676	-0.26605554977462	0.923172037221113	-0.294706663092217	0.273107893405343	-0.0345203023038664	0.227714021862162	0.519272841169154	-0.228587794214579	-0.195841161103897	0.0412421963010316	-0.323739967229303	-0.151548256627932	0.794853832161455	0.568523064207871	0.195840504987547	-0.136750561544245	0.314216225380931	-0.446116159877033	0.144822825785629	0.936900976506251	-0.315016118502888	-0.235462340663569	1.13532655529225	0.129671223762845	-0.173361468764471	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	1	-1	1	-1	1	-1	-1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	-1	1	1	1	1	1	-1	-1	-1	0	1	0.189230769230769	nu 
1400	-692.662547474869	14.2637939725177	0.611689334592898	0.089947986836303	0.204806465307958	0.00188931916374713	0.133408915353939	-497.981633906063	13.6847573680168	11.9943389349142	12.303674343258	16.3815064289016	17.9925635963094	14.4772129449204	17.6540810024012	17.9526385841698	15.1880142149661	15.6888206381684	14.5718771325812	16.3148612807276	13.1238241375322	20.4291952828872	19.8106709105887	18.8612764944424	13.947038057833	10.5719337360894	10.2620351666717	11.2067511877813	11.6860333245827	15.1015317254278	15.7468503235204	16.3504064213318	14.8339899545196	14.413123260736	-0.170267111979879	0.493828874174238	0.158657815880568	-0.713468649878788	0.206068574587653	0.628021468012458	-0.277394527405885	0.700637137808578	-0.064865614619355	-0.126253720748889	0.0142135323174669	-0.0615627853825286	-0.148955260182055	0.900152617987578	0.613783380464316	0.179305662130677	-0.0201636536483716	0.354968567064278	-0.324505933273956	-0.0745809271324386	0.107104051228593	-0.543072880975286	-0.152229499541763	0.514783676938378	-0.239653309046319	0.592721461699317	-1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	-1	1	1	-1	-1	-1	1	-1	1	1	-1	-1	-1	1	1	1	-1	-1	1	-1	-1	-1	0	1	0.177142857142857	omega 
1500	-654.602257197825	14.0899131393665	0.582721260314343	0.0881765118248202	0.223898876038622	0.00449955905554816	0.145291246601846	-456.769624769075	13.9771405168659	11.1154681485897	13.6024379690912	17.0178610450058	16.000692335375	15.1748778125189	17.7378054148286	18.37015797804	15.0039945989975	15.6370802908507	14.520696025448	16.1365919796396	12.8384532767328	21.0506640940578	19.8708807587377	19.3223991070655	13.8963610603932	9.31316909982222	8.45097120205369	11.596889888743	11.2792531051959	16.4923838076971	14.5458260989475	16.1842252697137	15.0383441217241	13.1921710117883	0.140647177656225	-0.208047055121157	0.128579336408477	0.0718355855926611	0.205567103321459	-0.130478197093479	0.0513821966115699	0.827718121773425	-0.0937464137601804	-0.108479372910345	0.183812579090099	-0.0922267765366582	-0.135806019506401	0.687251820440458	0.762424942738448	-0.0818591018402918	-0.0154985249121505	0.236845645764739	-0.193600274567492	0.301208480882581	0.902943588587978	-0.448710303389686	-0.806975100215749	1.15004975903004	0.243290869529815	-0.725467479646724	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	1	1	0.174666666666667	sig2_m 
1600	-652.264119028998	13.5197774485281	-0.245599834325626	0.0855957541039586	0.223898876038622	0.00681783413048834	0.145291246601846	-454.495437571136	12.8161289689539	10.8949191836412	12.641171602217	16.7323987313912	17.1529697367745	14.8085380450486	17.2283560252625	17.7528027576841	15.2578733729053	16.2849660670182	14.5193040496142	16.3394491820584	12.9429981007364	20.6669162089413	19.6101612254091	19.1459698602479	14.1144146549659	10.2969250007856	9.70867904786117	11.3917876090646	10.5831934802286	16.2701459390303	14.6777400789824	16.4575517118351	16.4517966564158	14.5813385863225	0.0809942607743033	-0.0657909920452085	0.347936697889898	0.142260937092988	-0.329343162151853	0.0078269065901255	0.0103708328905568	0.895780055816492	0.0766080032600907	-0.0224944961650901	-0.0819526549907543	-0.0369976550023868	-0.0416882522798109	0.411560318214042	0.432913121487293	0.350535981454346	-0.00440148936724907	-0.0943286913271357	-0.526761809109566	0.476521320628138	1.05234607509055	-0.410158637308204	-0.167262484586778	0.79642448324617	-0.423971337648981	0.0240597167822721	-1	-1	1	1	-1	-1	1	-1	-1	1	1	1	1	-1	1	-1	-1	1	1	1	-1	1	1	1	-1	-1	1	-1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	1	1	1	0.16625	sig2_m 
1700	-638.471664332145	12.7990730500039	0.951424862431559	0.0888172108570486	0.227086024309285	0.00681783413048834	0.14988548532594	-443.534162739543	13.5317795374225	12.4808529983915	13.7292433326694	16.9041477211867	15.8119789353385	15.468404385622	17.6389467557305	17.927529389752	15.1156936915883	15.8235498352784	14.419185348451	16.1629372862551	13.0131237319134	20.8077557906476	20.0129651837044	18.8707327691934	14.0509822435781	9.99465933287241	9.67311524237839	10.3325837340765	11.0651746137338	14.7520908539115	15.0451105578186	16.2914688680632	16.8099077516353	13.552486960147	-0.0610673829991551	0.0912744173420317	1.3800280761622	0.560659184711626	0.214713490853867	0.0676363422033489	-0.167926554747571	0.658733453422808	0.388555761544855	-0.138567576898513	0.0250313729704439	0.0293549225416996	-0.0496463579179436	0.78267622512772	0.458328163070329	-0.0243609042665012	-0.00283971753485057	0.750841602175581	-0.611448781200967	0.491868224283186	0.463744624240642	-0.467845739534729	0.0901383810448901	0.200739666597327	0.280756462763957	-0.0923897453958452	-1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	1	1	-1	1	1	1	1	1	1	0	1	0.158823529411765	sig2_m 
1800	-626.282800379193	13.756848090125	0.6507479579905	0.0888172108570486	0.227086024309285	0.00681783413048834	0.149375252607279	-431.380437739468	13.6745251326622	12.5980592150535	13.7103819443932	16.5292306860855	16.3678066301364	14.4262808029328	17.2058517935729	17.9599266718549	15.2440668842992	16.0257336381184	14.4679330089734	15.8791339925117	12.9467825714527	21.0852081422329	19.956544916512	18.998576083053	13.9352057795327	9.77449651601547	10.5971876650705	11.3106572549928	10.8614833015883	15.2792858682587	14.8593363930111	15.9129198049024	16.4044658211457	13.2312658608707	-0.0460381215822609	-0.480268897677612	0.501263389526268	-0.20731236521883	0.269662268259473	-0.0836739472910454	0.142053079715778	0.691235915714097	0.20326132769128	-0.0699996594353037	0.271522938525342	0.115680317571728	-0.0925772346941695	1.02431765405955	0.508474195515732	0.523541492017915	-0.300169900703568	0.301722863252718	0.718635390061953	-0.410363515066232	0.392355993422325	0.109968980004654	0.657859115196949	0.0767792469555937	-0.123661438030529	-0.64918436763921	1	-1	1	1	-1	-1	1	-1	-1	1	1	1	1	-1	1	-1	-1	1	1	1	-1	1	1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	1	-1	-1	-1	1	-1	1	-1	-1	-1	1	1	1	-1	-1	-1	1	-1	-1	-1	0	1	0.150555555555556	sig2_logv 
1900	-625.347660295786	13.3906787553479	0.563071363425905	0.0888172108570486	0.231959249909744	0.00681783413048834	0.149375252607279	-430.408219481269	13.3529257045208	11.6235804219224	13.9939251248435	16.1016517341494	16.6609324387149	14.9532037451349	17.4570671820578	17.8530674925774	14.9294765686464	16.0318554868102	14.564965188538	16.398833169508	12.8401756500694	20.9706801464163	19.633597190046	18.8049683542663	14.244375766238	9.29486621607411	11.7014629636247	10.7906510145816	11.2121450487508	15.3583182648187	15.1861342683101	18.0035279115666	17.1031088714904	13.4131556939949	-0.309919018768461	0.0117572244949173	0.560820805656196	-0.356886229945394	0.152110299816806	0.294722198857385	0.560073052657931	0.659886999989294	0.050507508419577	-0.099217809513543	0.143347548604483	-0.0138235482630572	-0.0015717310642348	0.804496810868452	0.6660246663593	0.330548937309301	-0.0621688727240112	-0.12273757364638	-0.716069508582161	0.516728207952837	-0.260431973050268	-0.881584640928017	-0.612241638954547	0.0576675313946639	0.439667175494234	-0.362186141479986	1	-1	1	1	1	-1	1	-1	-1	1	1	1	1	-1	1	-1	-1	1	1	1	-1	1	-1	1	-1	-1	-1	-1	1	1	1	1	-1	1	1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	1	0	1	0.143157894736842	sig2_logv 
2000	-625.347660295786	13.3906787553479	0.563071363425905	0.0888172108570486	0.231959249909744	0.00681783413048834	0.149375252607279	-430.408219481269	13.3529257045208	11.6235804219224	13.9939251248435	16.1016517341494	16.6609324387149	14.9532037451349	17.4570671820578	17.8530674925774	14.9294765686464	16.0318554868102	14.564965188538	16.398833169508	12.8401756500694	20.9706801464163	19.633597190046	18.8049683542663	14.244375766238	9.29486621607411	11.7014629636247	10.7906510145816	11.2121450487508	15.3583182648187	15.1861342683101	18.0035279115666	17.1031088714904	13.4131556939949	-0.309919018768461	0.0117572244949173	0.560820805656196	-0.356886229945394	0.152110299816806	0.294722198857385	0.560073052657931	0.659886999989294	0.050507508419577	-0.099217809513543	0.143347548604483	-0.0138235482630572	-0.0015717310642348	0.804496810868452	0.6660246663593	0.330548937309301	-0.0621688727240112	-0.12273757364638	-0.716069508582161	0.516728207952837	-0.260431973050268	-0.881584640928017	-0.612241638954547	0.0576675313946639	0.439667175494234	-0.362186141479986	1	-1	1	1	1	-1	1	-1	-1	1	1	1	1	-1	1	-1	-1	1	1	1	-1	1	-1	1	-1	-1	-1	-1	1	1	1	1	-1	1	1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	1	0	1	0.136	nu 
2100	-625.347660295786	13.3906787553479	0.563071363425905	0.0888172108570486	0.231959249909744	0.00681783413048834	0.149375252607279	-430.408219481269	13.3529257045208	11.6235804219224	13.9939251248435	16.1016517341494	16.6609324387149	14.9532037451349	17.4570671820578	17.8530674925774	14.9294765686464	16.0318554868102	14.564965188538	16.398833169508	12.8401756500694	20.9706801464163	19.633597190046	18.8049683542663	14.244375766238	9.29486621607411	11.7014629636247	10.7906510145816	11.2121450487508	15.3583182648187	15.1861342683101	18.0035279115666	17.1031088714904	13.4131556939949	-0.309919018768461	0.0117572244949173	0.560820805656196	-0.356886229945394	0.152110299816806	0.294722198857385	0.560073052657931	0.659886999989294	0.050507508419577	-0.099217809513543	0.143347548604483	-0.0138235482630572	-0.0015717310642348	0.804496810868452	0.6660246663593	0.330548937309301	-0.0621688727240112	-0.12273757364638	-0.716069508582161	0.516728207952837	-0.260431973050268	-0.881584640928017	-0.612241638954547	0.0576675313946639	0.439667175494234	-0.362186141479986	1	-1	1	1	1	-1	1	-1	-1	1	1	1	1	-1	1	-1	-1	1	1	1	-1	1	-1	1	-1	-1	-1	-1	1	1	1	1	-1	1	1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	1	0	1	0.12952380952381	sig2_m 
2200	-623.609070888231	12.8733157882756	0.755695599734232	0.0888172108570486	0.231959249909744	0.00681783413048834	0.151133057430852	-428.664149355748	13.3252890974951	12.6787142510902	13.4809718842838	16.3839750712948	15.2337711065921	14.173068328072	17.6979401516874	17.9357942144909	15.6741361997714	16.0172909110943	14.6330499758457	15.7302864371457	12.7847223199892	20.3073604509476	19.6438561234355	18.7766379750971	14.1401026634139	10.182139010843	10.1331173738005	11.6338844960368	11.22883379531	16.5203860871838	15.8715636116344	16.2513327435123	16.640510702168	13.0628627643454	0.0948219288720426	0.267752431935871	0.20940664014199	-0.660491006449546	-0.0315902659372894	0.122189817581002	-0.0806870937718384	1.12705881838649	0.281156661660033	-0.259668860820934	0.293418913739301	0.107860884584005	-0.0538649551582425	0.40032090445581	0.549740896390893	0.162775284531978	0.0758950949595673	0.291041165334411	-0.0743294470457577	0.0540410226980728	0.994716872619877	0.0292363298363673	-0.0401554749603338	0.760313420529097	-0.126234633566949	0.118127965502155	1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	1	-1	1	-1	-1	-1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	0	1	0.124090909090909	sig2_m 
2300	-623.609070888231	12.8733157882756	0.755695599734232	0.0888172108570486	0.231959249909744	0.00681783413048834	0.151133057430852	-428.664149355748	13.3252890974951	12.6787142510902	13.4809718842838	16.3839750712948	15.2337711065921	14.173068328072	17.6979401516874	17.9357942144909	15.6741361997714	16.0172909110943	14.6330499758457	15.7302864371457	12.7847223199892	20.3073604509476	19.6438561234355	18.7766379750971	14.1401026634139	10.182139010843	10.1331173738005	11.6338844960368	11.22883379531	16.5203860871838	15.8715636116344	16.2513327435123	16.640510702168	13.0628627643454	0.0948219288720426	0.267752431935871	0.20940664014199	-0.660491006449546	-0.0315902659372894	0.122189817581002	-0.0806870937718384	1.12705881838649	0.281156661660033	-0.259668860820934	0.293418913739301	0.107860884584005	-0.0538649551582425	0.40032090445581	0.549740896390893	0.162775284531978	0.0758950949595673	0.291041165334411	-0.0743294470457577	0.0540410226980728	0.994716872619877	0.0292363298363673	-0.0401554749603338	0.760313420529097	-0.126234633566949	0.118127965502155	1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	1	-1	1	-1	-1	-1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	0	1	0.118695652173913	I_omega 
2400	-623.609070888231	12.8733157882756	0.755695599734232	0.0888172108570486	0.231959249909744	0.00681783413048834	0.151133057430852	-428.664149355748	13.3252890974951	12.6787142510902	13.4809718842838	16.3839750712948	15.2337711065921	14.173068328072	17.6979401516874	17.9357942144909	15.6741361997714	16.0172909110943	14.6330499758457	15.7302864371457	12.7847223199892	20.3073604509476	19.6438561234355	18.7766379750971	14.1401026634139	10.182139010843	10.1331173738005	11.6338844960368	11.22883379531	16.5203860871838	15.8715636116344	16.2513327435123	16.640510702168	13.0628627643454	0.0948219288720426	0.267752431935871	0.20940664014199	-0.660491006449546	-0.0315902659372894	0.122189817581002	-0.0806870937718384	1.12705881838649	0.281156661660033	-0.259668860820934	0.293418913739301	0.107860884584005	-0.0538649551582425	0.40032090445581	0.549740896390893	0.162775284531978	0.0758950949595673	0.291041165334411	-0.0743294470457577	0.0540410226980728	0.994716872619877	0.0292363298363673	-0.0401554749603338	0.760313420529097	-0.126234633566949	0.118127965502155	1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	1	-1	1	-1	-1	-1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	0	1	0.11375	omega 
2500	-623.609070888231	12.8733157882756	0.755695599734232	0.0888172108570486	0.231959249909744	0.00681783413048834	0.151133057430852	-428.664149355748	13.3252890974951	12.6787142510902	13.4809718842838	16.3839750712948	15.2337711065921	14.173068328072	17.6979401516874	17.9357942144909	15.6741361997714	16.0172909110943	14.6330499758457	15.7302864371457	12.7847223199892	20.3073604509476	19.6438561234355	18.7766379750971	14.1401026634139	10.182139010843	10.1331173738005	11.6338844960368	11.22883379531	16.5203860871838	15.8715636116344	16.2513327435123	16.640510702168	13.0628627643454	0.0948219288720426	0.267752431935871	0.20940664014199	-0.660491006449546	-0.0315902659372894	0.122189817581002	-0.0806870937718384	1.12705881838649	0.281156661660033	-0.259668860820934	0.293418913739301	0.107860884584005	-0.0538649551582425	0.40032090445581	0.549740896390893	0.162775284531978	0.0758950949595673	0.291041165334411	-0.0743294470457577	0.0540410226980728	0.994716872619877	0.0292363298363673	-0.0401554749603338	0.760313420529097	-0.126234633566949	0.118127965502155	1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	1	-1	1	-1	-1	-1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	0	1	0.1092	nu 
2600	-623.609070888231	12.8733157882756	0.755695599734232	0.0888172108570486	0.231959249909744	0.00681783413048834	0.151133057430852	-428.664149355748	13.3252890974951	12.6787142510902	13.4809718842838	16.3839750712948	15.2337711065921	14.173068328072	17.6979401516874	17.9357942144909	15.6741361997714	16.0172909110943	14.6330499758457	15.7302864371457	12.7847223199892	20.3073604509476	19.6438561234355	18.7766379750971	14.1401026634139	10.182139010843	10.1331173738005	11.6338844960368	11.22883379531	16.5203860871838	15.8715636116344	16.2513327435123	16.640510702168	13.0628627643454	0.0948219288720426	0.267752431935871	0.20940664014199	-0.660491006449546	-0.0315902659372894	0.122189817581002	-0.0806870937718384	1.12705881838649	0.281156661660033	-0.259668860820934	0.293418913739301	0.107860884584005	-0.0538649551582425	0.40032090445581	0.549740896390893	0.162775284531978	0.0758950949595673	0.291041165334411	-0.0743294470457577	0.0540410226980728	0.994716872619877	0.0292363298363673	-0.0401554749603338	0.760313420529097	-0.126234633566949	0.118127965502155	1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	1	-1	1	-1	-1	-1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	0	1	0.105	nu 
2700	-623.609070888231	12.8733157882756	0.755695599734232	0.0888172108570486	0.231959249909744	0.00681783413048834	0.151133057430852	-428.664149355748	13.3252890974951	12.6787142510902	13.4809718842838	16.3839750712948	15.2337711065921	14.173068328072	17.6979401516874	17.9357942144909	15.6741361997714	16.0172909110943	14.6330499758457	15.7302864371457	12.7847223199892	20.3073604509476	19.6438561234355	18.7766379750971	14.1401026634139	10.182139010843	10.1331173738005	11.6338844960368	11.22883379531	16.5203860871838	15.8715636116344	16.2513327435123	16.640510702168	13.0628627643454	0.0948219288720426	0.267752431935871	0.20940664014199	-0.660491006449546	-0.0315902659372894	0.122189817581002	-0.0806870937718384	1.12705881838649	0.281156661660033	-0.259668860820934	0.293418913739301	0.107860884584005	-0.0538649551582425	0.40032090445581	0.549740896390893	0.162775284531978	0.0758950949595673	0.291041165334411	-0.0743294470457577	0.0540410226980728	0.994716872619877	0.0292363298363673	-0.0401554749603338	0.760313420529097	-0.126234633566949	0.118127965502155	1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	1	-1	1	-1	-1	-1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	0	1	0.101111111111111	sig2_logv 
2800	-623.609070888231	12.8733157882756	0.755695599734232	0.0888172108570486	0.231959249909744	0.00681783413048834	0.151133057430852	-428.664149355748	13.3252890974951	12.6787142510902	13.4809718842838	16.3839750712948	15.2337711065921	14.173068328072	17.6979401516874	17.9357942144909	15.6741361997714	16.0172909110943	14.6330499758457	15.7302864371457	12.7847223199892	20.3073604509476	19.6438561234355	18.7766379750971	14.1401026634139	10.182139010843	10.1331173738005	11.6338844960368	11.22883379531	16.5203860871838	15.8715636116344	16.2513327435123	16.640510702168	13.0628627643454	0.0948219288720426	0.267752431935871	0.20940664014199	-0.660491006449546	-0.0315902659372894	0.122189817581002	-0.0806870937718384	1.12705881838649	0.281156661660033	-0.259668860820934	0.293418913739301	0.107860884584005	-0.0538649551582425	0.40032090445581	0.549740896390893	0.162775284531978	0.0758950949595673	0.291041165334411	-0.0743294470457577	0.0540410226980728	0.994716872619877	0.0292363298363673	-0.0401554749603338	0.760313420529097	-0.126234633566949	0.118127965502155	1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	1	-1	1	-1	-1	-1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	0	1	0.0975	sig2_m 
2900	-623.609070888231	12.8733157882756	0.755695599734232	0.0888172108570486	0.231959249909744	0.00681783413048834	0.151133057430852	-428.664149355748	13.3252890974951	12.6787142510902	13.4809718842838	16.3839750712948	15.2337711065921	14.173068328072	17.6979401516874	17.9357942144909	15.6741361997714	16.0172909110943	14.6330499758457	15.7302864371457	12.7847223199892	20.3073604509476	19.6438561234355	18.7766379750971	14.1401026634139	10.182139010843	10.1331173738005	11.6338844960368	11.22883379531	16.5203860871838	15.8715636116344	16.2513327435123	16.640510702168	13.0628627643454	0.0948219288720426	0.267752431935871	0.20940664014199	-0.660491006449546	-0.0315902659372894	0.122189817581002	-0.0806870937718384	1.12705881838649	0.281156661660033	-0.259668860820934	0.293418913739301	0.107860884584005	-0.0538649551582425	0.40032090445581	0.549740896390893	0.162775284531978	0.0758950949595673	0.291041165334411	-0.0743294470457577	0.0540410226980728	0.994716872619877	0.0292363298363673	-0.0401554749603338	0.760313420529097	-0.126234633566949	0.118127965502155	1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	1	-1	1	-1	-1	-1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	0	1	0.0941379310344828	I_omega 
3000	-623.609070888231	12.8733157882756	0.755695599734232	0.0888172108570486	0.231959249909744	0.00681783413048834	0.151133057430852	-428.664149355748	13.3252890974951	12.6787142510902	13.4809718842838	16.3839750712948	15.2337711065921	14.173068328072	17.6979401516874	17.9357942144909	15.6741361997714	16.0172909110943	14.6330499758457	15.7302864371457	12.7847223199892	20.3073604509476	19.6438561234355	18.7766379750971	14.1401026634139	10.182139010843	10.1331173738005	11.6338844960368	11.22883379531	16.5203860871838	15.8715636116344	16.2513327435123	16.640510702168	13.0628627643454	0.0948219288720426	0.267752431935871	0.20940664014199	-0.660491006449546	-0.0315902659372894	0.122189817581002	-0.0806870937718384	1.12705881838649	0.281156661660033	-0.259668860820934	0.293418913739301	0.107860884584005	-0.0538649551582425	0.40032090445581	0.549740896390893	0.162775284531978	0.0758950949595673	0.291041165334411	-0.0743294470457577	0.0540410226980728	0.994716872619877	0.0292363298363673	-0.0401554749603338	0.760313420529097	-0.126234633566949	0.118127965502155	1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	1	-1	1	-1	-1	-1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	0	1	0.091	omega 
