iter	posterior	m_root	logX_root	sigma^2_m	sigma^2_logX	nu	omega	log.lik	m_anc_n29	m_anc_n30	m_anc_n31	m_anc_n32	m_anc_n33	m_anc_n34	m_anc_n35	m_anc_n36	m_anc_n37	m_anc_n38	m_anc_n39	m_anc_n40	m_anc_n41	m_anc_n42	m_anc_n43	m_anc_n44	m_anc_n45	m_anc_n46	m_anc_n47	m_anc_n48	m_anc_n49	m_anc_n50	m_anc_n51	m_anc_n52	m_anc_n53	logX_anc_n29	logX_anc_n30	logX_anc_n31	logX_anc_n32	logX_anc_n33	logX_anc_n34	logX_anc_n35	logX_anc_n36	logX_anc_n37	logX_anc_n38	logX_anc_n39	logX_anc_n40	logX_anc_n41	logX_anc_n42	logX_anc_n43	logX_anc_n44	logX_anc_n45	logX_anc_n46	logX_anc_n47	logX_anc_n48	logX_anc_n49	logX_anc_n50	logX_anc_n51	logX_anc_n52	logX_anc_n53	S_m1	S_m2	S_m3	S_m4	S_m5	S_m6	S_m7	S_m8	S_m9	S_m10	S_m11	S_m12	S_m13	S_m14	S_m15	S_m16	S_m17	S_m18	S_m19	S_m20	S_m21	S_m22	S_m23	S_m24	S_m25	S_m26	S_m27	S_m29	S_m30	S_m31	S_m32	S_m33	S_m34	S_m35	S_m36	S_m37	S_m38	S_m39	S_m40	S_m41	S_m42	S_m43	S_m44	S_m45	S_m46	S_m47	S_m48	S_m49	S_m50	S_m51	S_m52	S_m53	S_X1	S_X2	S_X3	S_X4	S_X5	S_X6	S_X7	S_X8	S_X9	S_X10	S_X11	S_X12	S_X13	S_X14	S_X15	S_X16	S_X17	S_X18	S_X19	S_X20	S_X21	S_X22	S_X23	S_X24	S_X25	S_X26	S_X27	S_X29	S_X30	S_X31	S_X32	S_X33	S_X34	S_X35	S_X36	S_X37	S_X38	S_X39	S_X40	S_X41	S_X42	S_X43	S_X44	S_X45	S_X46	S_X47	S_X48	S_X49	S_X50	S_X51	S_X52	S_X53	I_nu	I_omega	acc	update	temperature 
1403000	-253.901202717021	-0.172347254083118	-1.41024938547131	0.249232795638984	0.724951255996727	0.0178872896404964	0.455557732891756	-107.719610936102	-0.452199683455571	-0.507256124569212	-0.0987036447009911	0.259878672583992	-0.234423566412408	0.0832654574991805	0.545256375229032	-0.0906199394921499	-0.0333315190842605	-0.0417551061966038	-0.00362257910014465	-0.24423379775991	0.585409199707992	0.544109003123729	1.02273846162178	-0.117014527472101	-0.513673366403323	-0.545736525787736	-0.409734862310549	-0.431679351598764	-0.23885385649803	-0.245937642583388	0.0217469725131286	-0.0286120712550706	-0.246364955088494	-2.08390157172906	-2.07464778543529	-1.01344663072255	-0.71119341268152	-1.38344743480696	-1.69211572391851	-0.687849278339444	-1.8240651664853	-1.70832337668021	-1.76844186112685	-1.79653592595922	-1.64042724285434	-0.068337860011222	-0.0354723503609291	-0.129438992180373	-0.577826050794921	-1.48735443339412	-2.9168023051024	-1.67255906937379	-1.49954191360428	-2.17589603076934	-2.12974996756076	-0.956340020769516	-1.54670035253716	-2.27453270632444	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	1	-1	-1	1	1	-1	1	-1	-1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	1	1	1	-1	1	1	-1	-1	1	-1	1	1	-1	-1	1	-1	-1	1	1	1	-1	1	0	0	0.677635067712046	NA	1 
1404000	-240.224757916818	-0.137644835297269	-1.40986821581919	0.216821658322608	0.666574849118494	0.0241903726197806	0.440172516629099	-94.9369360902054	-0.426989207839602	-0.484965301568673	-0.119852026937908	0.0127086040756482	-0.235364390705975	0.0823970909891598	0.539813977405466	-0.0970701139595001	-0.0983823645339947	-0.128314702085322	-0.0856325435419719	-0.307809110409684	0.578936405414364	0.536888748520591	0.932104770702969	0.0968029402937259	-0.514216075668369	-0.5402283914276	-0.444341582406298	-0.482725455368528	-0.196132162670046	-0.209225111624736	0.00710024145482772	0.000297497987912908	-0.203988735779545	-2.08621314264354	-2.07565127390577	-1.00810674407842	-0.703531152174959	-1.38289897261522	-1.69228880254031	-0.686510166008471	-1.82469083569439	-1.70874263668233	-1.76877325698302	-1.79684415410271	-1.64048803912465	-0.067134152270126	-0.0347900250343758	-0.128293420254702	-0.576275920881723	-1.48736523648782	-2.91827077123322	-1.67390933152661	-1.4993789678542	-2.1796177554036	-2.13196622823545	-0.955705748120736	-1.54771584253764	-2.28486774364104	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	1	1	1	1	-1	-1	-1	1	1	1	-1	1	1	-1	1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	1	-1	-1	-1	1	1	-1	1	1	1	1	-1	0	0	0.677669515669516	NA	1 
1405000	-237.626136147116	-0.137560274235676	-1.40938811686282	0.235618043495363	0.593682748638109	0.0280079786106971	0.421178947119041	-92.8820757756547	-0.427905321207948	-0.482623550404408	-0.0932769022572001	0.272200064421872	-0.192051698684228	0.10545958367873	0.153057016738478	-0.0999147040755446	-0.0675723573117343	-0.109282803154802	-0.0856312713708257	-0.244275194738088	0.598014969311793	0.558131644073823	0.932135011286613	0.0965984332954589	-0.513703661487318	-0.538939416758083	-0.411967388135132	-0.432893434039766	-0.229693184433014	-0.246051398442981	0.0215523104632378	-0.0289313473912722	-0.24752053820515	-2.08911646072817	-2.07690218883895	-1.0012954039923	-0.693760546787265	-1.38220772707179	-1.69250543882659	-0.684834302188231	-1.82547559198275	-1.70926804285368	-1.76918813161523	-1.79723000261569	-1.64056404139887	-0.0656288464080949	-0.0339370062175387	-0.126859785881755	-0.574333189248956	-1.48737901329876	-2.92010971395476	-1.67563060729139	-1.49917232728176	-2.18431360866228	-2.13475694789854	-0.95491311577165	-1.54903031433173	-2.29817881011932	1	1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	1	1	-1	-1	1	1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	1	-1	1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	-1	1	1	-1	-1	1	1	-1	-1	-1	1	-1	1	1	-1	1	1	1	-1	-1	-1	1	-1	1	1	1	-1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	1	0	0	0.677691814946619	nu	1 
1406000	-243.280582516077	-0.167803285827591	-1.38517798280195	0.25093680290973	0.629411499761061	0.0266922566061867	0.445385099796111	-95.0885099793926	-0.431771892328925	-0.482444976141742	-0.108766732160009	0.0153625966815325	-0.233929694607496	0.0762371255148842	0.527298281133061	-0.0771990482889273	-0.0309416447790842	-0.0610778198382499	-0.00362823558197803	-0.307664266720031	0.549916392736723	0.556093453617462	0.939556092299032	0.0964321051536022	-0.49337136148461	-0.546331792676722	-0.408947602171291	-0.431527993068054	-0.240153770692888	-0.248338163172962	0.0117350454520076	-0.00596903188199081	-0.246221472556222	-2.07035067543706	-2.0724579987666	-0.970041988059473	-0.674780844653874	-1.35741914098698	-1.6682717484911	-0.666612765437051	-1.80850322364363	-1.67517573086939	-1.75093584914513	-1.7836778525565	-1.62707496694264	-0.0601166551719925	-0.0298905188051407	-0.102861786968739	-0.561998352789578	-1.46079728702632	-2.8928080945625	-1.65909111148937	-1.48675516582222	-2.13360160453124	-2.10746387633309	-0.928664013945122	-1.52370499462527	-2.28009318346864	1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	-1	1	-1	1	-1	1	-1	1	-1	1	-1	1	-1	1	1	1	-1	1	1	1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	1	1	1	-1	-1	1	1	1	1	0	0.677706258890469	I_omega	1 
1407000	-245.152134850005	-0.143849861251002	-1.36291984928611	0.244556040656773	0.597297379258105	0.0478000132949119	0.464272708424831	-97.3389549971405	-0.444521617209908	-0.50846567161493	-0.101305494899584	0.0199376306371027	-0.22791652666979	0.0973026286200151	0.102197810783289	-0.106354354681988	-0.0814969740173803	-0.128865624998171	-0.0856306671251838	-0.307691343458373	0.53770180522816	0.545959004455391	1.04081057769991	0.0965013489977515	-0.491353352129602	-0.548353911316109	-0.45152960554323	-0.432095442876648	-0.203342762693964	-0.206712061182898	0.0076751647125763	-0.00359226632795323	-0.202257171690997	-2.03731605916921	-2.0709415794667	-0.955802733449374	-0.65201476519553	-1.34051351535494	-1.665116081194	-0.626522292811915	-1.79536671947163	-1.64794305190878	-1.73647358831941	-1.77300369910465	-1.61620021729315	-0.0174383076332468	0.0144381918598588	-0.082192741306868	-0.550351287278352	-1.48301140912582	-2.87219148783589	-1.64693369773447	-1.47643195655864	-2.14191296444687	-2.09165338012864	-0.952024045906077	-1.50419725501987	-2.2765217828877	1	1	-1	1	-1	-1	1	1	1	1	-1	-1	1	1	1	-1	-1	1	1	-1	1	-1	1	1	-1	1	1	-1	-1	-1	1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	1	1	1	1	-1	-1	1	-1	1	1	-1	-1	1	1	1	-1	-1	-1	-1	1	-1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	1	0	0.677739161336176	NA	1 
1408000	-243.066409186409	-0.144979108941478	-1.36385073084329	0.233083760147003	0.685405509942227	0.0481935352971804	0.455572904585859	-94.4954159342735	-0.454789682722787	-0.511454732288261	-0.105510839757037	0.257491543060171	-0.228574570975123	-0.0295967448432316	0.133144302851071	-0.0934941401752398	-0.0343228459268931	-0.0631694427377258	-0.00356893253843681	-0.307740042526389	0.577795433981762	0.554879795268453	0.946406788301982	0.0966259796239702	-0.513908484317766	-0.54755542178963	-0.453234457878729	-0.433120362968835	-0.230337923245746	-0.246509141619368	0.021717779771781	-0.00786975564819589	-0.24773745953324	-2.03684178183248	-2.02754458672066	-0.963798975282129	-0.662322573041529	-1.3349377184265	-1.63780583958561	-0.610780235976837	-1.79459386495292	-1.64808154083507	-1.70370587633685	-1.77237474893853	-1.61592201178453	-0.0148477944784818	-0.0268650288397297	-0.0836009097881698	-0.552554932235203	-1.48500996156356	-2.91493388582765	-1.63158416901222	-1.47672694704758	-2.17129359027799	-2.12658353137466	-0.952970781909958	-1.50250497820979	-2.26077734916926	1	-1	-1	1	1	1	1	-1	-1	1	1	-1	-1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	1	1	1	-1	-1	1	1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	1	-1	1	1	-1	-1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	1	1	0	0.677758522727273	NA	1 
1409000	-245.169211606112	-0.139119492356286	-1.40966609124777	0.222728892453035	0.635800768109054	0.0338056014385101	0.46292230244493	-100.130569490071	-0.441565158107753	-0.492610598772266	-0.245562157133762	0.0237257591009564	-0.197879286295858	0.0819452698017543	0.53864568185227	-0.0954434093928611	-0.0923926418330328	-0.12035203341134	-0.0856321435172869	-0.307784016461278	0.576233079609368	0.534099507103161	0.898488927459149	-0.117067233475559	-0.514347286804452	-0.546275020173722	-0.414242063891484	-0.434050650756148	-0.241048162219636	-0.247793828586545	0.00622229689370861	-0.0288463738532353	-0.248629794012051	-2.08743658915961	-2.07617969614746	-1.00525082387658	-0.699434031775303	-1.38260801098752	-1.69238019280153	-0.68580314988532	-1.82502167255239	-1.70896419906918	-1.76894826570701	-1.79700692162555	-1.64052011426932	-0.0664989422933501	-0.0344300312598462	-0.127688594165296	-0.575456696418336	-1.48737101369732	-2.91904642293004	-1.67463118654834	-1.49929216186908	-2.18159364294865	-2.13314124886758	-0.955371192246244	-1.5482643622023	-2.29043131831373	-1	1	-1	1	-1	1	1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	-1	-1	1	1	-1	1	1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	1	1	1	-1	1	-1	-1	-1	-1	1	-1	1	1	1	1	-1	-1	-1	1	1	1	1	1	1	-1	-1	-1	1	1	1	-1	-1	1	-1	-1	-1	-1	1	0	0	0.677762952448545	nu	1 
1410000	-237.131843235813	-0.138168467679357	-1.4101307567223	0.277257903562879	0.706735124206185	0.0109631070797359	0.440208522060419	-90.8808432966814	-0.43847004796079	-0.490893504468904	-0.249581940714705	0.0138204747628364	-0.222830353475966	-0.027322971394354	0.113823185471673	-0.0877624090458215	-0.0229330135733996	-0.0497759260822659	-0.00371550791067717	-0.244148651969798	0.530548355607862	0.535975615190539	0.930266278071288	0.0961470300548438	-0.513004711871378	-0.545969274575196	-0.432968389890425	-0.476610172106915	-0.237863690520523	-0.2452880329588	0.0217094885782947	-0.0246415156918227	-0.20027859693683	-2.08462159102345	-2.07496106757937	-1.01179112616489	-0.708817682614316	-1.3832767750117	-1.69216969278846	-0.687431701583889	-1.82426013675784	-1.70845406070319	-1.76854518991531	-1.79663203279856	-1.64044620732835	-0.0679624223620226	-0.0352595119187405	-0.129081765597282	-0.577342883781507	-1.48735778265015	-2.91726012890034	-1.67297776580601	-1.4994913067097	-2.17705368816903	-2.13043976949529	-0.956142150549191	-1.5470137759897	-2.27772748146602	1	-1	1	-1	1	1	1	1	1	1	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	1	1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	-1	1	-1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0.677807092198582	nu	1 
1411000	-248.79595713907	-0.170661525036987	-1.40980016104196	0.256279499749674	0.656199294817649	0.0186299503780874	0.437952293367124	-103.237608229801	-0.437449010958978	-0.491128809687884	-0.241289602004336	0.0150278585099149	-0.223090099098097	-0.0264062264226642	0.117156450211896	-0.0928518570120431	-0.0416555120783832	-0.0528181006591718	-0.00364596559672085	-0.307641600049505	0.53856386529039	0.544358835777911	1.02207248432077	-0.117000542563243	-0.490233016635507	-0.540584332271181	-0.476883588536209	-0.478711517478369	-0.229071423654252	-0.245616449179716	0.0223585834584867	-0.00390048439786146	-0.245773240863603	-2.08662525545643	-2.07582947998461	-1.0071470545465	-0.702154308727512	-1.38280101614252	-1.69231960346061	-0.686271877304826	-1.82480230041591	-1.70881729503882	-1.76883223780017	-1.79689900992973	-1.64049885137554	-0.0669200403453902	-0.0346686750403935	-0.128089572706942	-0.575999875712246	-1.48736717791796	-2.91853216593457	-1.67415192345286	-1.49934977150612	-2.18028285136432	-2.13236187139289	-0.955592965854777	-1.54789974283367	-2.28673447765498	-1	-1	-1	1	1	1	-1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	1	1	1	1	-1	1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	-1	1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	1	1	1	-1	-1	1	1	-1	1	-1	-1	1	1	1	1	-1	1	-1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	1	0	0	0.677826364280652	NA	1 
1412000	-238.95921827022	-0.138201454463738	-1.40959663412967	0.311970521383939	0.625254637748018	0.00746872209012238	0.414303377161267	-93.1720178360737	-0.442688074022925	-0.505585717482187	-0.112296624605773	0.0223519060912926	-0.191025482671062	0.104021583058011	0.154278390938411	-0.0922256398421196	-0.0395391371490457	-0.0498783715417896	-0.00384609244579371	-0.244028824028216	0.596592685936071	0.557356640971767	0.929825645758941	0.0957210018905159	-0.512027532123598	-0.5453795169632	-0.437720681549168	-0.425781394924578	-0.201835131815441	-0.206315850264204	0.0212483283232224	-0.0287928467666186	-0.240867519705015	-2.087856630532	-2.07636068444515	-1.00426551149415	-0.698020635529117	-1.38250800695513	-1.69241153555619	-0.685560686954478	-1.82513520892135	-1.7090402138291	-1.76900828936846	-1.79706274583635	-1.64053111030484	-0.0662811546032299	-0.034306616236188	-0.127481176875687	-0.575175625900781	-1.48737300666236	-2.91931247861298	-1.67488018340499	-1.49926226819445	-2.18227299724131	-2.13354499117397	-0.955256513129559	-1.54845448326577	-2.29235667530267	-1	-1	1	-1	1	1	1	1	-1	1	-1	-1	-1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	-1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	1	1	1	1	1	1	-1	1	1	1	-1	-1	-1	-1	-1	1	1	-1	1	-1	-1	1	-1	1	1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	0	0	0.677856232294618	nu	1 
1413000	-249.034078062051	-0.166601504993677	-1.3993462562975	0.329865603954552	0.787549940310434	0.0110396852018285	0.380635386526118	-98.5227307383479	-0.421060353576443	-0.471035400298732	0.0287950624979674	0.24419031158446	-0.257712510592537	-0.0257523179921684	0.126134605842169	-0.107022473985294	-0.0915609560433268	-0.119700198191828	-0.0856249222219563	-0.307329873895418	0.563227093003954	0.568203199876121	1.05346022243546	0.0955799445923048	-0.489764397752634	-0.544014233837147	-0.396399578413787	-0.424658705612287	-0.237382243210629	-0.246121193809272	0.00835595142698275	-0.00136661490510097	-0.197230928583438	-2.0603261290737	-2.0626882823542	-1.00566711865252	-0.714755085077824	-1.37880553533648	-1.68071577059571	-0.67593949512313	-1.81670746792031	-1.69430672963064	-1.75350439449577	-1.79073988398881	-1.63485037837521	-0.0583915210037479	-0.0350229913361637	-0.128070065199321	-0.574054499307025	-1.47694201378667	-2.91459552880624	-1.66191512344116	-1.49467194361879	-2.15232205727192	-2.11686600842578	-0.946127724367924	-1.53562767030814	-2.25920828922495	-1	1	-1	1	-1	-1	-1	1	1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	-1	1	1	1	-1	1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	1	-1	-1	-1	1	-1	1	1	-1	1	1	-1	1	1	1	1	1	-1	-1	-1	-1	-1	1	-1	1	1	1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	1	-1	1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	1	0	0.677888888888889	nu	1 
1414000	-245.368621972802	-0.173916142948944	-1.41051235636159	0.156223546378335	0.780596387013809	0.0198899238905842	0.398796892443205	-99.5263340482891	-0.450847893318741	-0.502246022761817	0.0369974802958793	0.270895547791615	-0.237303066467714	0.0805780527036974	0.527850914144358	-0.086043780812608	-0.0164551675178328	-0.0415108114842489	-0.00331262077361398	-0.244517028127615	0.553384885909598	0.559864533173753	0.932973955431639	0.0974654204761341	-0.516042282186576	-0.547903476862725	-0.426327504038042	-0.440145764300674	-0.243523416656764	-0.249523585792647	0.00624331950362649	-0.0286480967951004	-0.254601151049506	-2.08230354901941	-2.07395019901298	-1.01709603100589	-0.716431216523905	-1.38382563140399	-1.69199575643765	-0.688777568803313	-1.82363216970821	-1.70803303657884	-1.76821219157982	-1.7963223031125	-1.64038506350406	-0.0691727477545524	-0.0359457212035642	-0.130233128172091	-0.578899465718207	-1.48734705086254	-2.91578482986407	-1.6716358359095	-1.49965375704473	-2.17333184692487	-2.12822069850652	-0.956780160871475	-1.54601388282972	-2.26751960259452	1	-1	1	-1	1	-1	-1	1	1	1	1	-1	-1	1	-1	1	-1	-1	1	1	1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	1	-1	-1	1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	1	-1	1	-1	-1	1	1	1	-1	1	1	1	-1	-1	-1	1	-1	1	-1	1	1	1	-1	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	1	0	0	0.677908769448373	omega	1 
1415000	-252.466401695993	-0.170493636132742	-1.40999059432512	0.282113166470101	0.685268378793277	0.0440221250476289	0.383064127434044	-106.35944508839	-0.43763974180123	-0.497597014569801	0.0454041362585255	0.267681422395067	-0.197925396943511	0.0783166394872341	0.527423033020064	-0.0908741285389386	-0.0758662806614946	-0.120301511603777	-0.0856291145982446	-0.307593793848932	0.55828411601757	0.566086367550393	1.02198560416458	-0.116978197098651	-0.489962858772634	-0.540299484871836	-0.474599208915057	-0.477579664617035	-0.204246788087555	-0.208411570836018	0.00608600975239307	-0.0246734361925296	-0.200858935226047	-2.08547160652857	-2.07533008472442	-1.00982767907586	-0.706000307204097	-1.38307509667034	-1.69223333837432	-0.686939274150758	-1.82449021004594	-1.70860823300817	-1.76866705286965	-1.79674537640151	-1.6404685638336	-0.0675197856271909	-0.0350086016725846	-0.128660508182102	-0.576772862760433	-1.48736175493189	-2.91780012156091	-1.67347425120327	-1.49943139067065	-2.17842221967882	-2.13125472725737	-0.955908909767797	-1.54738713527279	-2.28152740492715	1	1	-1	1	-1	1	-1	1	1	-1	1	1	1	1	1	-1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	1	-1	1	-1	1	1	1	1	1	1	-1	-1	-1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	-1	-1	1	1	-1	-1	1	-1	-1	1	0	0	0.677916607773852	sig2_m	1 
1416000	-255.064817508221	-0.138901261866367	-1.41099494218952	0.208357081390006	0.840436144731954	0.0292883320222582	0.386453747700433	-108.146627633337	-0.438599218585689	-0.499873439234418	0.0437268027734315	0.269098108089001	-0.224050663101529	-0.0264473028144477	0.114821308932917	-0.102362914613736	-0.0759098674669411	-0.120374557116921	-0.0856331170850339	-0.307845077769114	0.538154666672511	0.544017440773753	1.0246065315395	-0.117095883861808	-0.491333309009064	-0.540308141199923	-0.446127262758529	-0.483597191688623	-0.194965670451036	-0.207665077587741	0.0229145430907731	-0.00422236094288205	-0.249884529787863	-2.07936426132089	-2.07265895790406	-1.02372052662813	-0.725941659500867	-1.38451924207962	-1.69177440917737	-0.690490522369403	-1.82283472412813	-1.70749791445397	-1.76778851219863	-1.79592820541134	-1.64030715629734	-0.0707143442355544	-0.0368200291328003	-0.131698557095149	-0.580877739346125	-1.48733365498817	-2.91390832029188	-1.66995903134822	-1.49985778896537	-2.16863377548512	-2.12541384062963	-0.957593271311606	-1.54478332090081	-2.25489176783095	1	1	-1	1	-1	1	1	-1	1	-1	1	1	1	-1	-1	-1	1	1	1	1	1	1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	1	1	1	1	-1	-1	1	-1	1	-1	1	1	1	-1	1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	-1	1	1	1	1	0	0	0.677951271186441	NA	1 
1417000	-244.237944344353	-0.171495471657103	-1.40263415967648	0.244287818009054	0.650527469394744	0.0331375170545626	0.385386770761105	-95.8928512517009	-0.451870824142016	-0.508060429002429	-0.0993083217535537	0.265542739726655	-0.201612401018319	0.211956181509728	0.556878413256469	-0.071535459994263	-0.0157010480757663	-0.0400905448626465	-0.00360615965169726	-0.244248830972234	0.596157581210614	0.556842071452948	0.934618278035674	0.0965042609060954	-0.513369549594423	-0.539888930413401	-0.451294577287444	-0.432119336866797	-0.240462263404272	-0.24730255501169	0.0221641803785401	-0.00429477441725327	-0.2467827777478	-2.05144470836816	-2.07192371023317	-0.975830907635284	-0.672635836126636	-1.35421232024641	-1.67377132568394	-0.646828043977269	-1.78504592836011	-1.65033910375647	-1.72452755091938	-1.78029131156618	-1.62375266125777	-0.0608256761537804	-0.0310143886107569	-0.120079172157231	-0.559307419602915	-1.48577510195187	-2.91700711562731	-1.65483208722194	-1.48377945811429	-2.15186453431219	-2.10319324087439	-0.954343859935047	-1.54364510432807	-2.27350196627563	1	-1	1	-1	1	-1	-1	1	-1	1	1	-1	-1	1	-1	1	1	1	1	1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	-1	1	-1	-1	-1	-1	1	-1	1	-1	1	-1	1	-1	-1	-1	-1	1	1	1	1	-1	1	1	1	-1	-1	1	-1	1	-1	1	1	-1	-1	-1	1	1	1	-1	1	1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	1	0	0.677990119971771	I_omega	1 
1418000	-244.444165771977	-0.170749490517957	-1.41058621566596	0.352109305271899	0.761318344599583	0.0155491655506167	0.356357661811634	-96.9187164587571	-0.454073801578966	-0.512773741240422	-0.250105711168575	0.00892280845149678	-0.228979187304569	0.0964726325187115	0.128140106242364	-0.0999014372812087	-0.0675734487321754	-0.109190607841592	-0.0856234309164456	-0.243921681648392	0.559468394233732	0.568531085967048	1.05376277860017	0.095341240832932	-0.510850106365342	-0.538283300862177	-0.458250632875315	-0.469291460123208	-0.236545679628063	-0.245117942100804	0.00633818016382946	-0.000596960333562236	-0.195989833677878	-2.08185425135005	-2.07375350227081	-1.01811597530893	-0.717895274836406	-1.38393182450715	-1.69196197947092	-0.689038944114222	-1.82351035933008	-1.70795133033339	-1.76814753296921	-1.79626216072297	-1.64037318210087	-0.0694078923999131	-0.0360790618734665	-0.130456731865054	-0.579201532858458	-1.48734498782719	-2.91549841355077	-1.67137774404436	-1.49968508582872	-2.17261217382316	-2.12779114681411	-0.956904154513855	-1.54582311620848	-2.26556677178674	1	1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	1	-1	-1	1	-1	-1	1	1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	0	0	0.678	sig2_logX	1 
