iter	posterior	m_root	logX_root	sigma^2_m	sigma^2_logX	nu	omega	log.lik	m_anc_n29	m_anc_n30	m_anc_n31	m_anc_n32	m_anc_n33	m_anc_n34	m_anc_n35	m_anc_n36	m_anc_n37	m_anc_n38	m_anc_n39	m_anc_n40	m_anc_n41	m_anc_n42	m_anc_n43	m_anc_n44	m_anc_n45	m_anc_n46	m_anc_n47	m_anc_n48	m_anc_n49	m_anc_n50	m_anc_n51	m_anc_n52	m_anc_n53	logX_anc_n29	logX_anc_n30	logX_anc_n31	logX_anc_n32	logX_anc_n33	logX_anc_n34	logX_anc_n35	logX_anc_n36	logX_anc_n37	logX_anc_n38	logX_anc_n39	logX_anc_n40	logX_anc_n41	logX_anc_n42	logX_anc_n43	logX_anc_n44	logX_anc_n45	logX_anc_n46	logX_anc_n47	logX_anc_n48	logX_anc_n49	logX_anc_n50	logX_anc_n51	logX_anc_n52	logX_anc_n53	S_m1	S_m2	S_m3	S_m4	S_m5	S_m6	S_m7	S_m8	S_m9	S_m10	S_m11	S_m12	S_m13	S_m14	S_m15	S_m16	S_m17	S_m18	S_m19	S_m20	S_m21	S_m22	S_m23	S_m24	S_m25	S_m26	S_m27	S_m29	S_m30	S_m31	S_m32	S_m33	S_m34	S_m35	S_m36	S_m37	S_m38	S_m39	S_m40	S_m41	S_m42	S_m43	S_m44	S_m45	S_m46	S_m47	S_m48	S_m49	S_m50	S_m51	S_m52	S_m53	S_X1	S_X2	S_X3	S_X4	S_X5	S_X6	S_X7	S_X8	S_X9	S_X10	S_X11	S_X12	S_X13	S_X14	S_X15	S_X16	S_X17	S_X18	S_X19	S_X20	S_X21	S_X22	S_X23	S_X24	S_X25	S_X26	S_X27	S_X29	S_X30	S_X31	S_X32	S_X33	S_X34	S_X35	S_X36	S_X37	S_X38	S_X39	S_X40	S_X41	S_X42	S_X43	S_X44	S_X45	S_X46	S_X47	S_X48	S_X49	S_X50	S_X51	S_X52	S_X53	I_nu	I_omega	acc	update	temperature 
288000	-242.596789383503	-0.171495831528497	-1.41007577804677	0.267550258678388	0.698307573329659	0.345405902399216	0.0814564658957525	-96.522175763453	-0.447239888492316	-0.507373049154056	-0.111585279135957	0.0122453041907403	-0.229827732362339	0.100735572208191	0.137753322055818	-0.102204803559515	-0.0758669696135546	-0.120301885793499	-0.0856291146695375	-0.307593798330761	0.575194367325032	0.533238265709217	0.897020692101767	-0.116978199192567	-0.49022931638787	-0.546187406822219	-0.434752882417743	-0.47757977044655	-0.230077725704774	-0.246837946398947	0.00670701347262985	-0.00402134622494615	-0.244835744606671	-2.08495510060775	-2.07510596094766	-1.01102192591211	-0.707713912874632	-1.38319767185061	-1.69219467321917	-0.687238424576923	-1.82435042021257	-1.708514564943	-1.7685930193258	-1.79667651874674	-1.64045498317027	-0.0677886754721339	-0.0351610197829935	-0.128916422455933	-0.577119183205328	-1.4873593388362	-2.91747206172394	-1.67317228099018	-1.49946782052964	-2.17759039998575	-2.13075944422049	-0.956050591203465	-1.54715983159854	-2.27921472988535	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	-1	-1	1	-1	1	1	1	-1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	1	1	-1	1	1	1	-1	-1	1	1	-1	-1	1	-1	1	1	-1	1	1	1	-1	-1	-1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	1	1	1	-1	0	0	0.669375	NA	1 
289000	-269.538077926027	-0.144489703552494	-1.320722376891	0.315591117846784	0.378220541542397	0.335645090609323	0.0784765080711796	-123.15484264614	-0.392117599578618	-0.439112480984335	0.0617581770253053	0.221922046491703	-0.182808207361128	0.247801601060488	0.441421629545579	-0.134787118225633	-0.0677294511055944	-0.0889084132484057	-0.00384227005825478	-0.307390275655931	0.323817042804729	0.337542055521809	0.905690695733574	0.0957334633634452	-0.491189853753503	-0.547660706811593	-0.472136258272329	-0.472827682900642	-0.189250361610517	-0.202627800186899	-0.0649050278493283	-0.0049971793716966	-0.198041972146181	-1.68291708936096	-1.68121226602456	-0.620257840970869	-0.340464793069127	-1.17590713443813	-1.25546265158616	-0.127770556785295	-1.39707418143666	-1.20588029905183	-1.23073638434049	-1.59540982344657	-1.43700875240614	0.343042877822753	0.373523945599466	0.252027791015945	-0.366264300214212	-1.46792271819568	-2.90476846894996	-1.42986932491701	-1.30351241559991	-2.10691021617294	-2.07007037734738	-0.557870733642372	-1.4984620107797	-2.15547560908864	1	-1	-1	1	1	1	1	-1	1	1	1	-1	1	1	1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	1	1	-1	1	-1	1	1	1	1	-1	1	-1	1	1	-1	1	1	1	1	1	-1	-1	-1	1	-1	1	-1	1	-1	1	0	0.669529411764706	I_omega	1 
290000	-241.213428319464	-0.169912101234253	-1.4089117581626	0.297629927974199	0.52205362643581	0.342590446523391	0.0659950674674465	-96.5764796512929	-0.43760175439018	-0.496915815145833	0.0390631798127417	0.25296848750599	-0.230606854494117	0.0942045452457102	0.113582461124154	-0.0876762444951245	-0.0230119904121103	-0.0498329175063597	-0.00378292499598121	-0.244086814526722	0.531712109380105	0.536859864314004	0.931046569049909	0.0959270051074889	-0.489550402095978	-0.54661276853561	-0.468804196324021	-0.474590868915973	-0.227363381548631	-0.244525365898938	0.021925298648566	-0.00367369398517255	-0.242386116491634	-2.09198779325957	-2.0781288194538	-0.994441516491331	-0.683932278978881	-1.38152142793091	-1.69271888846687	-0.683183386240617	-1.82625057388717	-1.70978640490073	-1.76959698535023	-1.7976102271659	-1.64063882282789	-0.0641471412278898	-0.0330976517429418	-0.125447506017783	-0.572416337575393	-1.48739286679642	-2.92192262330478	-1.67736147266674	-1.49896574601666	-2.18898157370326	-2.13752493727185	-0.954133598587425	-1.55037486163634	-2.31172039717783	1	-1	1	-1	1	-1	-1	-1	1	1	1	-1	-1	-1	-1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	1	-1	1	1	1	-1	-1	1	1	-1	1	1	-1	-1	1	-1	-1	1	1	1	1	-1	1	-1	1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	0	0	0.669558620689655	sig2_m	1 
291000	-241.750645507345	-0.126511494853527	-1.02068725437993	0.225230737393726	0.627199865179138	0.334593876197468	0.0810163410077794	-93.8075915651469	-0.459802480372895	-0.536009723137904	-0.0531622255314858	0.0530337274673019	-0.228708750637535	0.00922027739685183	0.481966191505858	-0.122536827942191	-0.0907471881392406	-0.123112008667074	-0.0856319741568376	-0.2443067927402	0.36367511144933	0.37857237105821	1.01654564403644	0.0967113912453354	-0.496281238366049	-0.562083270774242	-0.486017773199091	-0.481863192507971	-0.156546337077272	-0.170162263250015	0.0969883106407147	0.009757128070348	-0.248413306739179	-1.6257973254454	-1.68294550642007	-0.651245327216698	-0.392371190988231	-1.1900402185406	-1.28710435293809	-0.233973577554273	-1.63197129326974	-1.40742764015534	-1.49723208878369	-1.59584324146417	-1.43798562754301	0.313085434909732	0.344410876618176	-0.0319907974078043	-0.375140782472448	-1.45093415900572	-2.51820204636597	-1.3252727570812	-1.31072551056188	-1.80174695612957	-1.7431154759093	-0.554182936420284	-1.17684978760789	-2.11870617729729	-1	1	1	-1	-1	-1	-1	-1	1	1	-1	-1	1	1	-1	-1	-1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	-1	-1	-1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	1	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	1	1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	-1	-1	-1	1	-1	-1	1	1	1	1	1	0	0.669735395189003	nu	1 
292000	-256.39875147011	-0.129247715872667	-1.06494360819659	0.309492784612816	0.554253661492841	0.302556911990978	0.0870219520339734	-108.370051683383	-0.430583216514405	-0.473052080810249	-0.101375420184446	0.214427268368539	-0.288475467593714	-0.208208798479254	-0.291784253574715	-0.13216110399408	-0.104305537872005	-0.140763393338396	-0.085626290494476	-0.244050827889676	0.249773866630499	0.368828951359552	0.894778683001006	-0.116895316601559	-0.469214333747247	-0.555296920110202	-0.393758764308054	-0.426405647835971	-0.187399904286291	-0.187052509107481	-0.0562081706584737	-0.033085584836689	-0.198392018296152	-1.70342455577567	-2.03248095709057	-0.634290499890002	-0.532397913293438	-1.19665140985191	-1.27527816824294	-0.0595848836764425	-1.60658381208428	-1.26656523799409	-1.29481606732031	-1.61920520708362	-1.46132611595099	0.591841990791177	0.322839410932117	0.203235510608495	-0.395925522066237	-1.13271444965782	-2.56892691289574	-1.46405611059598	-1.3308270801632	-1.84774645468955	-1.78930301903294	-0.599117279255017	-1.21947274473024	-2.14957792739486	1	1	1	-1	-1	1	-1	1	-1	-1	1	1	1	1	1	-1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	1	-1	-1	1	1	1	-1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	0	0.669931506849315	nu	1 
293000	-245.405872755857	-0.139252043853631	-1.40983122635873	0.290325811100197	0.651065636007117	0.313561065716203	0.115024921917356	-99.5595755150545	-0.450172691886976	-0.505647696063346	-0.0974966110124271	0.262886201273371	-0.204267146065501	0.206341376390938	0.554039879860546	-0.080953879164492	-0.0394474102050268	-0.0498104087870642	-0.0037587665265929	-0.244108980022842	0.594743995963792	0.554939750392371	0.896762144094353	-0.116933140700132	-0.512731559599694	-0.546877834904952	-0.470117026881043	-0.475312470065947	-0.238681269316632	-0.246340510776089	0.00591699423859466	-0.0287248566481981	-0.242974064170042	-2.08643715897894	-2.07574816951729	-1.00758536670344	-0.702783136171217	-1.38284573204898	-1.6923055473937	-0.686380620161545	-1.82475142870766	-1.70878322276956	-1.7688053215577	-1.79687397621332	-1.64049391744406	-0.06701774707444	-0.0347240505211134	-0.128182598318016	-0.576125856466116	-1.48736629123127	-2.91841287533951	-1.67404112910747	-1.49936310281526	-2.17997922881551	-2.13218127220279	-0.955644430762868	-1.54781569847663	-2.28588154379939	-1	-1	1	-1	1	-1	1	1	-1	-1	1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	1	1	1	-1	1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	1	1	-1	1	1	-1	-1	1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	-1	1	1	1	-1	1	1	-1	-1	-1	1	1	1	-1	1	1	-1	-1	-1	1	1	0	0	0.670109215017065	sig2_logX	1 
294000	-247.739372064275	-0.140261514019732	-1.40904177146187	0.224724694937472	0.541535073379056	0.319185981070622	0.141024177188519	-103.601660707764	-0.452363008278695	-0.50839461732963	-0.101691699673748	0.260371619060672	-0.235404591347088	0.0811799451393608	0.536308121460682	-0.1038085096787	-0.0818707709881377	-0.128308493753195	-0.0856320084101683	-0.307775539557981	0.576440380837301	0.534645839570791	0.899110602477588	-0.11706325873964	-0.514397350788777	-0.548351846056378	-0.483428398809254	-0.481914976381477	-0.231132769075032	-0.247510437786059	0.00718347436379856	-0.00356374425696189	-0.248457049179505	-2.0912050623156	-2.07779548207683	-0.996321691793991	-0.686628062663979	-1.38170878145228	-1.69266077928072	-0.683632798607937	-1.82603942022267	-1.70964521982579	-1.7694856718384	-1.79750671054947	-1.64061847459333	-0.0645503742720019	-0.0333260461966251	-0.125831956097697	-0.572938442737497	-1.48738906774567	-2.92142897852027	-1.67688677099955	-1.49902228201486	-2.18770669987247	-2.13676957343404	-0.954345664810792	-1.55000382698529	-2.30799077127783	1	1	-1	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	1	1	1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	1	1	1	-1	-1	-1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	1	-1	-1	-1	0	0	0.670265306122449	I_omega	1 
295000	-259.150283440971	-0.151314235394863	-1.32676394807554	0.206780933253471	0.78917676752899	0.310064957924187	0.131948156156576	-109.759735568121	-0.444692793690211	-0.473547184470329	-0.08091358086139	0.0721498121768125	-0.177689076048416	0.280010612119319	0.660318669086123	-0.133646332673598	-0.105743662201516	-0.141797996230988	-0.0856332239260894	-0.244362947446864	0.666001800508868	0.706373870427566	0.967320572623038	0.0969123745346562	-0.533522880850009	-0.539210514629113	-0.46042153639209	-0.43549316310537	-0.20172865813625	-0.19097961381996	0.00924656589469792	-0.00478992104969489	-0.204628185030127	-1.62859760727035	-2.02247842977446	-0.563017779881509	-0.41054643926143	-1.07362159606513	-1.49060725295512	-0.263016590844181	-1.59973453875277	-1.25422540251142	-1.28051481765418	-1.61344116735427	-1.45608131172	0.275283231811647	0.308461392036823	-0.0439430600259197	-0.398046248835982	-1.13960461261188	-2.89392120958488	-1.3628330965119	-1.33116610690827	-1.54411760559122	-1.80654888952094	-0.944020849814098	-1.49847067848655	-2.11144394302953	1	1	1	-1	-1	1	1	-1	1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	-1	1	-1	1	-1	1	1	-1	-1	1	-1	-1	1	1	1	-1	-1	-1	1	-1	1	-1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	1	1	1	1	1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	1	-1	-1	1	0	0.670325423728814	NA	1 
296000	-258.419182906131	-0.131937838526145	-1.0728010250028	0.33638719202951	0.557513941265644	0.295462941636797	0.127856823920737	-110.094032174112	-0.450327992398092	-0.520705328293734	0.0492243128321396	0.22329011458165	-0.175398631217484	0.222102396467674	0.50370211005904	-0.0448826218932997	-0.012286813437744	-0.0302871350485438	-0.00391087217900825	-0.30730228899671	0.518901812301661	0.516066100660333	0.898288794030644	-0.116842389415524	-0.509853627393026	-0.545445566854191	-0.416672690768213	-0.470805988328365	-0.189428645946827	-0.190135368672147	0.0107305266996195	-0.0358721656560119	-0.23933769520181	-1.69558503363573	-1.73715887047685	-0.675223665199411	-0.386684037644493	-1.08974145782005	-1.52671315169526	-0.384929110757952	-1.45943738355348	-1.2790179383088	-1.30814348949028	-1.62420454605242	-1.46636282991004	0.0161167824898633	0.0243355003324566	0.193908223190476	-0.401009597772648	-1.4707812670253	-2.90352830361073	-1.47009747192526	-1.33562498363081	-1.88390283179327	-1.82815562410693	-0.93353761437006	-1.22875828427826	-2.15346175656632	-1	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	-1	1	1	-1	1	-1	1	1	-1	1	1	-1	1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	-1	-1	1	-1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	-1	1	-1	-1	-1	1	-1	1	1	-1	1	1	0	0.670452702702703	NA	1 
297000	-266.898506581313	-0.150923617001837	-1.29713039145902	0.222536420556721	0.768420134182089	0.318759703745599	0.138775496436282	-117.569150083741	-0.413969128850599	-0.44538718934436	0.0316798135304505	0.243474938893969	-0.181461142291536	0.308765505403807	0.691786506410233	-0.117282249252256	-0.0111844163363399	-0.0472922721625936	-0.00353385594678906	-0.307784833993784	0.704972342008677	0.54377962173411	0.986601090216173	-0.117067616842815	-0.470029308000981	-0.537354015216155	-0.411666139275028	-0.434067989486525	-0.160898115113353	-0.186475551680929	-0.0570620770673677	-0.0193861908042252	-0.203627806036688	-1.35454966888092	-1.70100944730119	-0.613634787411996	-0.509239552846559	-1.01669167019238	-1.28907823300627	-0.169115081402422	-1.42264325361914	-1.22950899848869	-1.51275580671803	-1.60723004546786	-1.44977102212327	0.319306394275935	0.00483670209831456	-0.0405347873912186	-0.391187432608376	-1.12752728220479	-2.8936653228889	-1.35144714729003	-1.32492824522078	-1.49446713547791	-1.76453069624491	-0.589322476544271	-1.49708007632436	-2.10903372886038	1	-1	-1	1	1	1	-1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	-1	1	1	-1	1	-1	1	-1	1	1	1	1	1	-1	1	1	1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	-1	-1	1	-1	-1	1	-1	1	1	-1	1	0	0.670622895622896	sig2_m	1 
298000	-242.038091239348	-0.156289127663696	-1.31655529002929	0.281801742701796	0.57901430297643	0.320946771486196	0.13270531160524	-94.0385272160611	-0.488356974259716	-0.542852664067262	-0.210657391602482	0.0299790117586445	-0.246504297940103	-0.0600154613767507	0.151528906393044	-0.0691985371889761	-0.115697054332979	-0.154199850409781	-0.0856281539582197	-0.307533383961092	0.547940434693474	0.544545603014707	1.01665137132345	0.0960979083967727	-0.466148217868816	-0.559876096023385	-0.474438882878805	-0.476157973487303	-0.234337151931858	-0.267576339593305	0.0914889589897026	0.0112527494765516	-0.200008905520135	-1.5838414193671	-1.69950883624633	-0.614210984384571	-0.531138376607188	-1.20511396785555	-1.33513008345589	-0.367640607162474	-1.42098151070859	-1.23382860475843	-1.25962215234	-1.60594820819218	-1.44804782716553	0.00338976177523514	0.00747592091380766	-0.0357140675978972	-0.383568585412268	-1.10651351679193	-2.53898121389227	-1.34054151665889	-1.31895593614676	-1.49008856415159	-1.7632311069555	-0.573242710148766	-1.19510779880378	-2.13434695517221	1	1	-1	1	-1	-1	1	1	1	1	-1	-1	1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	1	1	-1	1	1	-1	-1	1	1	1	-1	1	1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	1	1	-1	-1	1	-1	1	1	-1	1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	1	1	0	0.670640939597315	I_omega	1 
299000	-253.321507540894	-0.115028135940419	-0.997703255165901	0.231597694838424	0.763495619711467	0.354500538918655	0.155935581258963	-103.982584203408	-0.384572140953785	-0.438881859792501	0.0294619327799937	0.216962196300939	-0.256635874124478	-0.0665375603654538	0.12987070887786	-0.151187719873886	-0.102268143595429	-0.159022487309186	-0.0856315433086236	-0.307746352326067	0.566391912443732	0.563460977934248	0.980769994415211	-0.117049578139139	-0.462342782980619	-0.538331452212819	-0.456047976839446	-0.433253568002957	-0.167903072532075	-0.182830955521416	-0.0757499191919522	-0.0417039826305354	-0.203059948830406	-1.5842258672619	-1.64557774392126	-0.5067165969279	-0.398053987601266	-1.19001655044038	-1.30348884181431	-0.377224997538992	-1.49912513113807	-0.949820423385642	-1.19304220248515	-1.58068933196455	-1.42300507444811	0.00839931307077286	0.0106272201100155	-0.027826553579022	-0.364662191670555	-1.07695608879711	-2.89068018197667	-1.30625484407179	-1.30026790582076	-1.77058542388412	-1.71259699656376	-0.527049319486219	-1.15036560714955	-2.08749247057446	1	1	-1	1	-1	1	-1	-1	1	-1	1	1	1	-1	1	-1	1	1	-1	-1	1	1	1	-1	-1	1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	1	-1	-1	-1	1	-1	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	1	1	1	-1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	-1	-1	-1	1	1	1	1	1	0	0.670705685618729	NA	1 
300000	-229.245547487698	-0.101892211610096	-0.935912896454024	0.23297241671477	0.605719988117927	0.37134066903498	0.156043336705769	-81.4477898314318	-0.378361421676275	-0.457799482061912	-0.237836043965178	0.0588107012289542	-0.168828452419056	0.250709572611791	0.523582354550591	-0.0641097532126851	-0.0830062914468807	-0.124129874703876	-0.0856314503117803	-0.244283241505823	0.569566753948383	0.565540990525415	0.976408780792951	-0.117046843134801	-0.509829261752874	-0.56194032087917	-0.43334166841232	-0.481072655032464	-0.183643502930568	-0.180972721517749	-0.0787556644271888	-0.0227077794569687	-0.247747003144116	-1.28507656813092	-1.63399780995936	-0.694488139844071	-0.5016749084352	-1.17153574690004	-1.26962034318231	-0.326181099062308	-1.40212017373634	-1.36528548537057	-1.45934143255732	-1.56781433998691	-1.4097039906504	0.0168067254216696	0.0155384233277833	-0.0178885992550217	-0.346058337020307	-1.44598709755671	-2.46687022685837	-1.4042023948772	-1.28342003522985	-1.75027799626398	-1.69001165839423	-0.508871068386372	-1.48862132216259	-2.09942241064684	1	1	1	-1	-1	-1	-1	1	1	-1	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	1	1	-1	1	-1	1	-1	1	-1	1	-1	1	1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	1	1	-1	-1	-1	-1	1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	1	1	1	1	-1	1	0	0.670846666666667	sig2_logX	1 
301000	-237.844805574585	-0.138422896188675	-1.41023043708386	0.27026649801061	0.722038701293059	0.378797771211247	0.166773731752763	-91.5108310943317	-0.440231564262046	-0.507314643305261	-0.112328816895671	0.0114008594424626	-0.231545596703769	0.0933014120410797	0.108973767835528	-0.102214800702646	-0.0758666083162561	-0.120299420177203	-0.0856289314770998	-0.307582281229638	0.530553834072808	0.535961543314219	0.930338525364271	0.0962226637478587	-0.489841947281647	-0.538960134550732	-0.43426890222503	-0.477307990613192	-0.193486242855934	-0.206898741687581	0.0217714295876035	-0.0245946265250435	-0.200696016944833	-2.08401661565043	-2.07469788433498	-1.01318258557877	-0.710814481090962	-1.38342017770013	-1.69212435052317	-0.687782530051382	-1.8240963237787	-1.70834426279791	-1.76845837724752	-1.7965512878246	-1.64043027464847	-0.0682778423879937	-0.0354383246682235	-0.129381890557184	-0.577748830976262	-1.48735496757884	-2.91687548135112	-1.67262585432675	-1.49953383663991	-2.17608090311817	-2.12986015146375	-0.956308386804155	-1.54675025765063	-2.27504169668094	1	1	-1	1	-1	-1	1	-1	1	1	-1	-1	-1	-1	1	-1	1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	1	1	1	1	1	-1	-1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	1	-1	1	1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	1	1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	1	1	-1	1	-1	1	-1	1	1	1	1	1	-1	1	-1	-1	1	-1	1	0	0	0.670863787375415	NA	1 
302000	-257.999557143076	-0.147013650394775	-1.33521253062107	0.26923369515222	0.619678051886149	0.361867391257547	0.178779669874347	-109.714026876542	-0.436384502244936	-0.466918137370438	0.0267678650062445	0.208047118542026	-0.255871922052447	0.0150127611272198	0.47659940283189	-0.138301739569321	-0.0644300006316789	-0.0816354384076101	-0.00368892229951198	-0.244173021846644	0.543635571900912	0.538142967042302	0.977341235215943	-0.116974864511595	-0.511024899074453	-0.546415990179378	-0.39881213204252	-0.429911036545637	-0.229686827296815	-0.268838939572697	0.0140749397246629	0.0184120945068196	-0.200757934348856	-1.8186686258636	-2.0282367516576	-0.677150825237794	-0.451147874311967	-0.961812345989388	-1.27862456105163	-0.318204478587363	-1.35627282219691	-1.15773002698745	-1.17782159990026	-1.57517880037096	-1.41716946116773	0.0135427301258129	0.0136016719297157	-0.02201219532188	-0.354336883926851	-1.46611703784275	-2.89715080780892	-1.41392375233473	-1.29114807375328	-1.41236736964516	-1.7402909700506	-0.928370200793076	-1.13860513590422	-2.10193745330694	1	-1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	1	-1	1	1	-1	1	1	-1	-1	1	-1	1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	1	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	1	1	0	0.670970198675497	NA	1 
303000	-257.579285886315	-0.117192830608419	-0.993104361990749	0.228663964187731	0.69465203403961	0.356075731513556	0.167602471108547	-108.939782167508	-0.410273932704801	-0.449106640855354	-0.106599277490249	0.24041614764088	-0.225019686488765	0.0251193032981232	0.489510474447703	-0.141458318474953	-0.0653381737677746	-0.0806336603537232	-0.00355423763784756	-0.244296347546486	0.547579458430634	0.542580000573069	1.01363566341147	0.0966740405965471	-0.542671232658617	-0.53913646091093	-0.461041456511219	-0.433516834679761	-0.264090154911636	-0.269390168210067	0.0139098163007441	0.0176060349102712	-0.203243210519848	-1.59223646611716	-1.64846171157042	-0.583484325896774	-0.529298474089231	-1.18695138971686	-1.29994331977738	-0.373188447275071	-1.49707941300561	-0.94491731274388	-1.18977478122602	-1.57956049097458	-1.42172971081688	0.0103182664382637	0.0117252789388776	-0.0257618032412834	-0.361225879937458	-1.074089803638	-2.89587081797242	-1.4216269955509	-1.29734188139412	-1.80273164866449	-1.74720566841061	-0.929826781091472	-1.14751959906484	-2.09556327571033	-1	-1	1	-1	1	-1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	-1	-1	1	-1	-1	-1	1	1	-1	1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	1	-1	1	-1	1	1	-1	-1	-1	1	1	-1	1	1	1	-1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	-1	1	-1	1	1	-1	1	1	0	0.671082508250825	nu	1 
